Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
9117,5085920068,korhashamo (17/20),0,232.25,C Nikola Jokic F RJ Barrett G Tari Eason PF Aaron Gordon PG Dejounte Murray SF Tristan da Silva SG Killian Hayes UTIL Brook Lopez,,,
9117,5086017435,Bergweiser (15/20),0,232.25,C Nikola Jokic F Bennedict Mathurin G Killian Hayes PF Tristan da Silva PG Jalen Suggs SF RJ Barrett SG EJ Harkless UTIL Reed Sheppard,,,
9117,5086050038,properlyrooted (1/5),0,232.25,C Alperen Sengun F Nique Clifford G Killian Hayes PF Paolo Banchero PG James Harden SF Patrick Baldwin Jr. SG Landry Shamet UTIL Darius Garland,,,
9117,5086126560,TheGuru2424 (2/20),0,232.25,C Karl-Anthony Towns F Naz Reid G Killian Hayes PF Patrick Baldwin Jr. PG Trey Murphy III SF Mikal Bridges SG Landry Shamet UTIL Nikola Jokic,,,
9117,5086126565,TheGuru2424 (7/20),0,232.25,C Karl-Anthony Towns F Mikal Bridges G Amen Thompson PF Jabari Smith Jr. PG Jalen Suggs SF Desmond Bane SG Landry Shamet UTIL Killian Hayes,,,
9117,5086147506,DayByDay (18/20),0,232.25,C Jakob Poeltl F Mikal Bridges G Darius Garland PF OG Anunoby PG Killian Hayes SF Tristan da Silva SG Anthony Edwards UTIL Kevin Durant,,,
9117,5086155291,ShavedBusch18 (2/2),0,232.25,C Wendell Carter Jr. F Jabari Smith Jr. G Dejounte Murray PF OG Anunoby PG Darius Garland SF Mikal Bridges SG Jeremiah Fears UTIL Julius Randle,,,
9117,5086211176,PopFlyBoy (2/2),0,232.25,C Jakob Poeltl F Mikal Bridges G Dejounte Murray PF Kyle Filipowski PG Jalen Suggs SF RJ Barrett SG Killian Hayes UTIL Immanuel Quickley,,,
9117,5086222060,seth37iso (9/20),0,232.25,C Jakob Poeltl F Kevin Durant G Amen Thompson PF OG Anunoby PG Killian Hayes SF Tristan da Silva SG Christian Braun UTIL Karl-Anthony Towns,,,
9117,5086225636,wil200draft (7/8),0,232.25,C Karl-Anthony Towns F Precious Achiuwa G Darius Garland PF Jabari Smith Jr. PG Dejounte Murray SF Saddiq Bey SG Ja'Kobe Walter UTIL Derrick Jones Jr.,,,
9117,5086226478,larrydr (11/20),0,232.25,C Jakob Poeltl F Brandon Miller G Darius Garland PF Daeqwon Plowden PG Amen Thompson SF Bennedict Mathurin SG Killian Hayes UTIL Karl-Anthony Towns,,,
9117,5086236792,tpman21,0,232.25,C Naz Reid F Cody Williams G Bruce Brown PF Tristan da Silva PG Jalen Brunson SF Kevin Durant SG Anthony Edwards UTIL Tim Hardaway Jr.,,,
9117,5086253589,RichStar (2/2),0,232.25,C Jakob Poeltl F Julius Randle G Darius Garland PF Kyle Filipowski PG Jalen Suggs SF Dean Wade SG Killian Hayes UTIL Kawhi Leonard,,,
9117,5086264889,FreddyB123,0,232.25,C Nikola Jokic F Noah Penda G Keon Ellis PF Jaylon Tyson PG Immanuel Quickley SF Saddiq Bey SG Kon Knueppel UTIL Jamal Shead,,,
9117,5086265875,Bcoop599 (6/6),0,232.25,C Evan Mobley F Dean Wade G Kris Dunn PF Paolo Banchero PG Jeremiah Fears SF Desmond Bane SG Bennedict Mathurin UTIL Jaylon Tyson,,,
9117,5086269394,Wanna_Square_Up1567 (4/20),0,232.25,C Precious Achiuwa F Julius Randle G Kris Dunn PF Scottie Barnes PG Killian Hayes SF Mikal Bridges SG Landry Shamet UTIL Kawhi Leonard,,,
9117,5086293311,dalton36233623 (1/2),0,232.25,C Jakob Poeltl F Precious Achiuwa G Bones Hyland PF Zion Williamson PG Dejounte Murray SF Saddiq Bey SG Cody Williams UTIL Karl-Anthony Towns,,,
9117,5086316519,colinorand (2/3),0,232.25,C Maxime Raynaud F OG Anunoby G Landry Shamet PF Paolo Banchero PG Killian Hayes SF Brandon Miller SG Nique Clifford UTIL Jakob Poeltl,,,
9117,5086345011,eryk342003 (11/12),0,232.25,C Maxime Raynaud F Cody Williams G Darius Garland PF Zion Williamson PG Jalen Brunson SF Derrick Jones Jr. SG Tari Eason UTIL Moussa Diabate,,,
9117,5086432112,alexanderdon (2/20),0,232.25,C Nikola Jokic F Zion Williamson G Cody Williams PF Daeqwon Plowden PG Killian Hayes SF Kevin Durant SG Landry Shamet UTIL Bennedict Mathurin,,,
9117,5086484556,brianlah64,0,232.25,C DeAndre Jordan F Derik Queen G Jordan Poole PF Paolo Banchero PG LaMelo Ball SF Tim Hardaway Jr. SG Tari Eason UTIL Kawhi Leonard,,,
9117,5086488883,cheesehead65,0,232.25,C Moussa Diabate F Cody Williams G Jalen Brunson PF Tristan da Silva PG LaMelo Ball SF Kevin Durant SG Coby White UTIL Sandro Mamukelashvili,,,
9117,5086492491,nyaata (7/20),0,232.25,C Nikola Jokic F Daeqwon Plowden G Bennedict Mathurin PF Zion Williamson PG Jevon Carter SF RJ Barrett SG Killian Hayes UTIL Maxime Raynaud,,,
9117,5086507198,dapass2000,0,232.25,C Nikola Jokic F Daeqwon Plowden G Cody Williams PF Tristan da Silva PG Amen Thompson SF Kevin Durant SG Landry Shamet UTIL Sandro Mamukelashvili,,,
9117,5086526304,ibeetcancer (11/11),0,232.25,C Maxime Raynaud F Brandon Miller G Amen Thompson PF Saddiq Bey PG Killian Hayes SF Derrick Jones Jr. SG Christian Braun UTIL Trey Murphy III,,,
9117,5086539196,Bugatti80 (3/6),0,232.25,C Clint Capela F Mikal Bridges G Keon Ellis PF OG Anunoby PG Amen Thompson SF Brandon Miller SG Brandon Ingram UTIL Derik Queen,,,
9148,5085728101,taka082576 (19/20),0,232,C Karl-Anthony Towns F OG Anunoby G LaMelo Ball PF Precious Achiuwa PG Killian Hayes SF Mikal Bridges SG Nique Clifford UTIL Ryan Kalkbrenner,,,
9148,5085786000,jkov1985,0,232,C Karl-Anthony Towns F Daeqwon Plowden G Isaiah Stevens PF Mohamed Diawara PG Dejounte Murray SF RJ Barrett SG Killian Hayes UTIL Nikola Jokic,,,
9148,5085810517,creasyeq (4/20),0,232,C Nikola Jokic F Jaden McDaniels G Killian Hayes PF Aaron Gordon PG Jalen Suggs SF Nique Clifford SG Landry Shamet UTIL Darius Garland,,,
9148,5085888258,mavngoose (9/20),0,232,C Nikola Jokic F Kyle Anderson G Killian Hayes PF Daeqwon Plowden PG Jalen Brunson SF Kevin Durant SG Tari Eason UTIL Landry Shamet,,,
9148,5085896513,minrobertson210 (3/20),0,232,C Jakob Poeltl F Precious Achiuwa G Darius Garland PF Ace Bailey PG Jalen Brunson SF Saddiq Bey SG Killian Hayes UTIL Moussa Diabate,,,
9148,5085896526,minrobertson210 (16/20),0,232,C Jakob Poeltl F Scottie Barnes G Landry Shamet PF Paolo Banchero PG Darius Garland SF Daeqwon Plowden SG Killian Hayes UTIL Karl-Anthony Towns,,,
9148,5085930646,Mickey3417 (1/2),0,232,C Clint Capela F Derrick Jones Jr. G Landry Shamet PF Saddiq Bey PG Dejounte Murray SF Kevin Durant SG Anthony Edwards UTIL RJ Barrett,,,
9148,5085949360,j12forheisman (7/20),0,232,C Karl-Anthony Towns F Kevin Durant G Killian Hayes PF Patrick Baldwin Jr. PG Trey Murphy III SF Nique Clifford SG Donovan Mitchell UTIL Landry Shamet,,,
9148,5085958172,joehalac (2/20),0,232,C Jakob Poeltl F Bennedict Mathurin G Landry Shamet PF Saddiq Bey PG Jalen Brunson SF RJ Barrett SG Donovan Mitchell UTIL Killian Hayes,,,
9148,5085987081,snejames001 (3/20),0,232,C Jakob Poeltl F Mikal Bridges G Killian Hayes PF Jaylon Tyson PG Immanuel Quickley SF Tristan da Silva SG Donovan Mitchell UTIL Anthony Edwards,,,
9148,5085995021,irene54 (17/20),0,232,C Ryan Kalkbrenner F RJ Barrett G Darius Garland PF Precious Achiuwa PG Jalen Suggs SF Derrick Jones Jr. SG Killian Hayes UTIL Nikola Jokic,,,
9148,5086008169,Gunnes-2019 (13/20),0,232,C Nikola Jokic F Kyle Anderson G Darius Garland PF Evan Mobley PG Killian Hayes SF Kevin Durant SG Cody Williams UTIL Moritz Wagner,,,
9148,5086018076,henry296 (19/20),0,232,C Jakob Poeltl F Mikal Bridges G Darius Garland PF Derrick Jones Jr. PG Killian Hayes SF RJ Barrett SG Donovan Mitchell UTIL Karl-Anthony Towns,,,
9148,5086041655,ksd23 (20/20),0,232,C Maxime Raynaud F Nique Clifford G Desmond Bane PF Kyle Filipowski PG Darius Garland SF Saddiq Bey SG Jett Howard UTIL Aaron Gordon,,,
9148,5086056412,kaysizzle (17/20),0,232,C Maxime Raynaud F Bennedict Mathurin G Killian Hayes PF Patrick Baldwin Jr. PG Jalen Brunson SF RJ Barrett SG Landry Shamet UTIL Nikola Jokic,,,
9148,5086061055,Racktracker13 (8/20),0,232,C Jakob Poeltl F Miles Bridges G Jalen Brunson PF Patrick Baldwin Jr. PG Jalen Suggs SF Bennedict Mathurin SG Reed Sheppard UTIL Dejounte Murray,,,
9148,5086075935,Jamesrag84 (3/4),0,232,C Ryan Kalkbrenner F Jaden McDaniels G Nique Clifford PF Aaron Gordon PG Jalen Brunson SF Tristan da Silva SG Donovan Mitchell UTIL Darius Garland,,,
9148,5086096347,Meitzlah78 (18/20),0,232,C Karl-Anthony Towns F Mikal Bridges G Amen Thompson PF Naz Reid PG Jalen Suggs SF Cody Williams SG Desmond Bane UTIL Killian Hayes,,,
9148,5086122160,smckamie (4/4),0,232,C Maxime Raynaud F Kawhi Leonard G Cody Williams PF Saddiq Bey PG Darius Garland SF Derrick Jones Jr. SG Bennedict Mathurin UTIL Aaron Gordon,,,
9148,5086161063,DROSSW (10/20),0,232,C Maxime Raynaud F Derrick Jones Jr. G Cody Williams PF Kyle Filipowski PG Jeremiah Fears SF Bennedict Mathurin SG Landry Shamet UTIL Nikola Jokic,,,
9148,5086182180,charlesrayallday (12/20),0,232,C Jakob Poeltl F RJ Barrett G Jamal Murray PF Daeqwon Plowden PG Killian Hayes SF Mikal Bridges SG Landry Shamet UTIL Nikola Jokic,,,
9148,5086195896,TurdInThePunchBowl (2/20),0,232,C Sandro Mamukelashvili F RJ Barrett G Bennedict Mathurin PF OG Anunoby PG Jalen Suggs SF Saddiq Bey SG Kon Knueppel UTIL Wendell Carter Jr.,,,
9148,5086261920,ason (11/20),0,232,C Jakob Poeltl F Mikal Bridges G Killian Hayes PF Daeqwon Plowden PG Jamal Murray SF RJ Barrett SG Landry Shamet UTIL Nikola Jokic,,,
9148,5086307957,Binkie3461 (1/2),0,232,C Nikola Jokic F Kobe Sanders G Landry Shamet PF Saddiq Bey PG Jevon Carter SF Dean Wade SG Desmond Bane UTIL Paolo Banchero,,,
9148,5086340757,kvoight84,0,232,C Maxime Raynaud F Tristan da Silva G Killian Hayes PF Aaron Gordon PG Amen Thompson SF Bennedict Mathurin SG Desmond Bane UTIL Brandon Miller,,,
9148,5086350225,younggunna28x (10/20),0,232,C Brook Lopez F Mikal Bridges G Nique Clifford PF OG Anunoby PG Darius Garland SF Cody Williams SG Anthony Edwards UTIL Jabari Smith Jr.,,,
9148,5086352551,lifelongbuc (5/9),0,232,C Nikola Jokic F Aaron Gordon G Jeremiah Fears PF Derik Queen PG Darius Garland SF Tristan da Silva SG Cody Williams UTIL Bennedict Mathurin,,,
9148,5086362540,swier162 (17/20),0,232,C Ryan Kalkbrenner F Mohamed Diawara G Killian Hayes PF OG Anunoby PG Jalen Brunson SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9148,5086385867,Donso (1/4),0,232,C Jakob Poeltl F Mikal Bridges G Landry Shamet PF Daeqwon Plowden PG Jamal Murray SF RJ Barrett SG Killian Hayes UTIL Nikola Jokic,,,
9148,5086389329,ShawnJayy36,0,232,C Sandro Mamukelashvili F Mikal Bridges G Kon Knueppel PF OG Anunoby PG LaMelo Ball SF Brandon Miller SG Landry Shamet UTIL Jakob Poeltl,,,
9148,5086401003,Dr_Two_Inch (10/20),0,232,C Karl-Anthony Towns F RJ Barrett G Landry Shamet PF Patrick Baldwin Jr. PG Killian Hayes SF Kawhi Leonard SG Donovan Mitchell UTIL Mikal Bridges,,,
9148,5086413285,clmabrey (10/20),0,232,C Jakob Poeltl F Mikal Bridges G Darius Garland PF Patrick Baldwin Jr. PG Dejounte Murray SF RJ Barrett SG Landry Shamet UTIL Nikola Jokic,,,
9148,5086442109,3diamonds (10/20),0,232,C Karl-Anthony Towns F Derrick Jones Jr. G Cody Williams PF Evan Mobley PG Amen Thompson SF RJ Barrett SG Killian Hayes UTIL Moussa Diabate,,,
9148,5086461574,ironeagle2180 (4/4),0,232,C Nikola Jokic F Paolo Banchero G Coby White PF Dean Wade PG Killian Hayes SF Tim Hardaway Jr. SG Landry Shamet UTIL Karl-Anthony Towns,,,
9148,5086472635,Papia27 (5/9),0,232,C Jakob Poeltl F OG Anunoby G Killian Hayes PF Scottie Barnes PG Dejounte Murray SF Kevin Durant SG Nique Clifford UTIL Daeqwon Plowden,,,
9148,5086484328,LZL201826 (18/20),0,232,C Ryan Kalkbrenner F Bennedict Mathurin G Darius Garland PF Tristan da Silva PG Killian Hayes SF Kevin Durant SG Anthony Edwards UTIL Karl-Anthony Towns,,,
9148,5086508584,danielgho,0,232,C Moussa Diabate F Miles Bridges G Kris Dunn PF Aaron Gordon PG LaMelo Ball SF Mikal Bridges SG Desmond Bane UTIL Derik Queen,,,
9148,5086518029,pac7504,0,232,C Jakob Poeltl F Cody Williams G Immanuel Quickley PF Kyle Filipowski PG Killian Hayes SF Bennedict Mathurin SG Jordan Poole UTIL Nikola Jokic,,,
9148,5086522935,kushman999 (11/11),0,232,C Jakob Poeltl F Kawhi Leonard G Donte DiVincenzo PF Precious Achiuwa PG Killian Hayes SF RJ Barrett SG Kris Dunn UTIL Amen Thompson,,,
9148,5086532782,martyjames (2/4),0,232,C Moussa Diabate F OG Anunoby G Darius Garland PF Jabari Smith Jr. PG Jalen Brunson SF Dean Wade SG Donovan Mitchell UTIL Bones Hyland,,,
9188,5085886832,DraftKingsEAD (11/20),0,231.75,C Karl-Anthony Towns F Julius Randle G LaMelo Ball PF Daeqwon Plowden PG Killian Hayes SF RJ Barrett SG Nique Clifford UTIL Brook Lopez,,,
9188,5085900813,Zjustice819 (1/20),0,231.75,C Nikola Jokic F Aaron Gordon G Jamal Murray PF Patrick Baldwin Jr. PG Jalen Suggs SF Tristan da Silva SG Killian Hayes UTIL Darius Garland,,,
9188,5085931734,Navid841801 (14/20),0,231.75,C Nikola Jokic F Patrick Baldwin Jr. G Kon Knueppel PF Daeqwon Plowden PG Jalen Brunson SF RJ Barrett SG Killian Hayes UTIL Brook Lopez,,,
9188,5085953260,HBWILLIE2006 (3/20),0,231.75,C Ryan Kalkbrenner F Jabari Smith Jr. G Nique Clifford PF OG Anunoby PG Jalen Brunson SF Mikal Bridges SG Brandon Ingram UTIL Sandro Mamukelashvili,,,
9188,5085985200,bclegg_22 (16/20),0,231.75,C Jakob Poeltl F Bennedict Mathurin G Killian Hayes PF OG Anunoby PG Jalen Suggs SF Mikal Bridges SG Landry Shamet UTIL Nikola Jokic,,,
9188,5086034753,franklee16 (2/2),0,231.75,C Alperen Sengun F Cody Williams G Tari Eason PF Tristan da Silva PG James Harden SF Tim Hardaway Jr. SG Bruce Brown UTIL LaMelo Ball,,,
9188,5086046599,Batman985,0,231.75,C Kyle Filipowski F Nique Clifford G Killian Hayes PF Saddiq Bey PG Isaiah Collier SF Cody Williams SG Brice Sensabaugh UTIL Amen Thompson,,,
9188,5086062836,bbehnke20 (4/20),0,231.75,C Jakob Poeltl F Kevin Durant G Killian Hayes PF Mohamed Diawara PG Dejounte Murray SF RJ Barrett SG Landry Shamet UTIL Nikola Jokic,,,
9188,5086093305,Mdumblewski (17/20),0,231.75,C Karl-Anthony Towns F Aaron Gordon G Darius Garland PF Jabari Smith Jr. PG Killian Hayes SF Daeqwon Plowden SG Jett Howard UTIL Nikola Jokic,,,
9188,5086117335,LinkSinc (18/20),0,231.75,C Karl-Anthony Towns F Brandon Miller G Killian Hayes PF Derrick Jones Jr. PG Jamal Murray SF RJ Barrett SG Landry Shamet UTIL Rudy Gobert,,,
9188,5086131329,IronM1ke53 (17/20),0,231.75,C Nikola Jokic F Aaron Gordon G Jordan Miller PF Patrick Baldwin Jr. PG Jalen Suggs SF Mikal Bridges SG Killian Hayes UTIL Kawhi Leonard,,,
9188,5086151702,Taker1961 (5/15),0,231.75,C Karl-Anthony Towns F Derik Queen G Jeremiah Fears PF OG Anunoby PG Jalen Brunson SF Mikal Bridges SG Landry Shamet UTIL Wendell Carter Jr.,,,
9188,5086176104,guitar247 (13/20),0,231.75,C Karl-Anthony Towns F Bennedict Mathurin G Anthony Edwards PF Daeqwon Plowden PG Killian Hayes SF Brandon Miller SG Landry Shamet UTIL Maxime Raynaud,,,
9188,5086195900,TurdInThePunchBowl (6/20),0,231.75,C Moussa Diabate F Derrick Jones Jr. G LaMelo Ball PF OG Anunoby PG Jalen Suggs SF Dean Wade SG Cody Williams UTIL Anthony Edwards,,,
9188,5086237867,dodgerblueguy (1/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237868,dodgerblueguy (2/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237869,dodgerblueguy (3/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237870,dodgerblueguy (4/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237871,dodgerblueguy (5/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237872,dodgerblueguy (6/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237873,dodgerblueguy (7/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237874,dodgerblueguy (8/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237875,dodgerblueguy (9/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237876,dodgerblueguy (10/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237877,dodgerblueguy (11/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237878,dodgerblueguy (12/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237879,dodgerblueguy (13/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237880,dodgerblueguy (14/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237881,dodgerblueguy (15/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237882,dodgerblueguy (16/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237883,dodgerblueguy (17/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237884,dodgerblueguy (18/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237885,dodgerblueguy (19/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086237886,dodgerblueguy (20/20),0,231.75,C Karl-Anthony Towns F Patrick Baldwin Jr. G Killian Hayes PF Daeqwon Plowden PG Darius Garland SF RJ Barrett SG Tari Eason UTIL Nikola Jokic,,,
9188,5086242690,Karackta (5/20),0,231.75,C Nikola Jokic F Aaron Gordon G Coby White PF OG Anunoby PG Dejounte Murray SF RJ Barrett SG Killian Hayes UTIL Landry Shamet,,,
9188,5086268715,Stree (17/20),0,231.75,C Karl-Anthony Towns F Derrick Jones Jr. G Jamal Murray PF Patrick Baldwin Jr. PG Killian Hayes SF Mikal Bridges SG Landry Shamet UTIL Nikola Jokic,,,
9188,5086290172,falconmich (17/20),0,231.75,C Karl-Anthony Towns F Miles Bridges G Killian Hayes PF OG Anunoby PG Jalen Suggs SF Mikal Bridges SG Reed Sheppard UTIL Darius Garland,,,
9188,5086362038,NYJETS96 (2/3),0,231.75,C Moussa Diabate F Daeqwon Plowden G Amen Thompson PF OG Anunoby PG Killian Hayes SF RJ Barrett SG Nique Clifford UTIL Karl-Anthony Towns,,,
9188,5086386622,joe2dwight (19/20),0,231.75,C Rudy Gobert F Zion Williamson G Darius Garland PF Julius Randle PG Bones Hyland SF Kawhi Leonard SG Jevon Carter UTIL Jaden McDaniels,,,
9188,5086390432,rotty1977,0,231.75,C Oscar Tshiebwe F Paolo Banchero G Dejounte Murray PF Kyle Filipowski PG Darius Garland SF RJ Barrett SG Killian Hayes UTIL Maxime Raynaud,,,
9188,5086400574,dfieguth (3/3),0,231.75,C Karl-Anthony Towns F Bennedict Mathurin G Killian Hayes PF Tristan da Silva PG Jalen Suggs SF Kevin Durant SG Trey Murphy III UTIL Brook Lopez,,,
9188,5086427830,wvhustle (2/6),0,231.75,C Moussa Diabate F Derrick Jones Jr. G Kris Dunn PF Julius Randle PG Jalen Suggs SF Brandon Miller SG Kon Knueppel UTIL Wendell Carter Jr.,,,
9188,5086427904,wvhustle (4/6),0,231.75,C Moussa Diabate F Derrick Jones Jr. G Kris Dunn PF Julius Randle PG Jalen Suggs SF Brandon Miller SG Kon Knueppel UTIL Wendell Carter Jr.,,,
9188,5086427908,wvhustle (6/6),0,231.75,C Moussa Diabate F Derrick Jones Jr. G Kris Dunn PF Julius Randle PG Jalen Suggs SF Brandon Miller SG Kon Knueppel UTIL Wendell Carter Jr.,,,
9188,5086434405,dgkb (4/20),0,231.75,C Nikola Jokic F Kevin Durant G Bennedict Mathurin PF Daeqwon Plowden PG Killian Hayes SF Mikal Bridges SG Landry Shamet UTIL Darius Garland,,,
9188,5086461467,lelo2906 (18/20),0,231.75,C Nikola Jokic F Kevin Durant G Darius Garland PF Daeqwon Plowden PG Killian Hayes SF Mikal Bridges SG Landry Shamet UTIL Bennedict Mathurin,,,
9188,5086479825,kytyvince (8/10),0,231.75,C Moussa Diabate F Cody Williams G Amen Thompson PF Derrick Jones Jr. PG Isaiah Collier SF Bennedict Mathurin SG Trey Murphy III UTIL Wendell Carter Jr.,,,
9188,5086480280,nomjlikeme (15/20),0,231.75,C Nikola Jokic F Kevin Durant G Darius Garland PF Daeqwon Plowden PG Killian Hayes SF Mikal Bridges SG Landry Shamet UTIL Bennedict Mathurin,,,
9188,5086523027,ellisac1 (19/20),0,231.75,C Karl-Anthony Towns F Bennedict Mathurin G Killian Hayes PF Jabari Smith Jr. PG Amen Thompson SF Kevin Durant SG Brice Sensabaugh UTIL Landry Shamet,,,
9188,5086523377,BossHogDaddyDog (5/20),0,231.75,C Maxime Raynaud F Jabari Smith Jr. G Killian Hayes PF Aaron Gordon PG Immanuel Quickley SF RJ Barrett SG Desmond Bane UTIL Darius Garland,,,
9188,5086527093,Kyrin26 (3/3),0,231.75,C Sandro Mamukelashvili F Tristan da Silva G Donovan Mitchell PF Julius Randle PG Darius Garland SF Kevin Durant SG Brice Sensabaugh UTIL Dean Wade,,,
9188,5086533113,givememymoneyy15,0,231.75,C Moussa Diabate F Mikal Bridges G Jalen Brunson PF Tristan da Silva PG Darius Garland SF Jaylon Tyson SG Donovan Mitchell UTIL Tim Hardaway Jr.,,,
9240,5085528723,georgekontos,0,231.5,C Nikola Jokic F Dean Wade G Jordan Poole PF Tristan da Silva PG LaMelo Ball SF Brandon Miller SG Jeremiah Fears UTIL Kris Dunn,,,
9240,5085847000,jsmoove34 (4/4),0,231.5,C Sandro Mamukelashvili F OG Anunoby G Christian Braun PF Derik Queen PG Jalen Brunson SF Bennedict Mathurin SG Kris Dunn UTIL Kevin Durant,,,
9240,5085931664,Moosebastian,0,231.5,C Karl-Anthony Towns F Aaron Gordon G Bennedict Mathurin PF OG Anunoby PG Jalen Brunson SF Mikal Bridges SG Landry Shamet UTIL Mitchell Robinson,,,
9240,5085933309,goofybh207 (13/20),0,231.5,C Moussa Diabate F Derrick Jones Jr. G Killian Hayes PF Scottie Barnes PG Dejounte Murray SF Kevin Durant SG Landry Shamet UTIL LaMelo Ball,,,
9240,5085958185,joehalac (15/20),0,231.5,C Jakob Poeltl F Brandon Miller G Jalen Brunson PF Daeqwon Plowden PG Jalen Suggs SF RJ Barrett SG Landry Shamet UTIL Bennedict Mathurin,,,
9240,5085970506,s.rangel2105 (1/3),0,231.5,C Nikola Jokic F Tristan da Silva G Cody Williams PF Dean Wade PG Kris Dunn SF Kevin Durant SG Kon Knueppel UTIL Jeremiah Fears,,,
9240,5085975229,Satch65 (6/20),0,231.5,C Nikola Jokic F Mikal Bridges G Jalen Brunson PF Daeqwon Plowden PG Jalen Suggs SF Cody Williams SG Killian Hayes UTIL Brook Lopez,,,
9240,5086000533,jkoshuta (17/20),0,231.5,C Jakob Poeltl F Bennedict Mathurin G Jalen Suggs PF OG Anunoby PG Dejounte Murray SF Mikal Bridges SG Jevon Carter UTIL Karl-Anthony Towns,,,
9240,5086088467,bluepride27 (9/20),0,231.5,C Mitchell Robinson F Scottie Barnes G Keyonte George PF Tristan da Silva PG Jalen Suggs SF Mikal Bridges SG Killian Hayes UTIL Anthony Edwards,,,
9240,5086092522,DivineGlory (1/20),0,231.5,C Jakob Poeltl F Kevin Durant G Darius Garland PF Julius Randle PG James Harden SF Nique Clifford SG Landry Shamet UTIL Killian Hayes,,,
9240,5086094193,bulldog0202 (9/20),0,231.5,C Karl-Anthony Towns F Brandon Miller G Jose Alvarado PF OG Anunoby PG Jalen Suggs SF Mikal Bridges SG Kon Knueppel UTIL Killian Hayes,,,
