Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
8509,5083764075,trippnup2 (14/20),0,214,C Donovan Clingan F Precious Achiuwa G Ryan Rollins PF Zion Williamson PG Dejounte Murray SF Julian Champagnie SG Tre Jones UTIL Jericho Sims,,,
8509,5083771859,ksd23 (3/20),0,214,C Donovan Clingan F Bilal Coulibaly G Ryan Rollins PF Bobby Portis PG Jalen Suggs SF Ousmane Dieng SG Nique Clifford UTIL Jrue Holiday,,,
8509,5083828906,Bigcountry7,0,214,C Alperen Sengun F Guerschon Yabusele G Jrue Holiday PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Toumani Camara UTIL Jay Huff,,,
8509,5083864756,STEELinthegame,0,214,C Julian Reese F Karlo Matkovic G Bub Carrington PF Derik Queen PG Jrue Holiday SF Toumani Camara SG Reed Sheppard UTIL Paolo Banchero,,,
8509,5083976719,Bsaun32 (3/20),0,214,C Herbert Jones F Bobby Portis G Ryan Rollins PF Zion Williamson PG Trey Murphy III SF Ousmane Dieng SG Tre Jones UTIL Jrue Holiday,,,
8509,5084083696,oltjpack (2/20),0,214,C Moritz Wagner F Toumani Camara G Ryan Rollins PF Precious Achiuwa PG Jalen Suggs SF Ousmane Dieng SG Tre Jones UTIL Victor Wembanyama,,,
8509,5084201756,Joecfall2006 (2/20),0,214,C Maxime Raynaud F Guerschon Yabusele G Ryan Rollins PF Zion Williamson PG Jalen Suggs SF Ousmane Dieng SG Tre Jones UTIL Donovan Clingan,,,
8509,5084238141,mrod2 (16/20),0,214,C Nick Richards F Zion Williamson G Josh Giddey PF Bilal Coulibaly PG Ryan Rollins SF Ousmane Dieng SG Nique Clifford UTIL Dejounte Murray,,,
8509,5084257756,treyb12 (11/20),0,214,C Donovan Clingan F Jerami Grant G Ryan Rollins PF Saddiq Bey PG Dejounte Murray SF Ousmane Dieng SG Tre Jones UTIL Jalen Smith,,,
8509,5084284309,johnnylaw500 (3/20),0,214,C Herbert Jones F Taelon Peter G Jrue Holiday PF Paolo Banchero PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Bobby Portis,,,
8509,5084284317,johnnylaw500 (8/20),0,214,C Herbert Jones F Taelon Peter G Jrue Holiday PF Paolo Banchero PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Bobby Portis,,,
8509,5084284323,johnnylaw500 (13/20),0,214,C Herbert Jones F Taelon Peter G Jrue Holiday PF Paolo Banchero PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Bobby Portis,,,
8509,5084294089,johnnylaw500 (18/20),0,214,C Herbert Jones F Taelon Peter G Jrue Holiday PF Paolo Banchero PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Bobby Portis,,,
8509,5084294268,mehoner24 (3/3),0,214,C Victor Wembanyama F Justin Champagnie G T.J. McConnell PF Saddiq Bey PG Dejounte Murray SF Jarace Walker SG Jaden Hardy UTIL Derik Queen,,,
8526,5083634411,jimlexxx (9/20),0,213.75,C Victor Wembanyama F Guerschon Yabusele G Jalen Suggs PF Bobby Portis PG Ryan Rollins SF Ousmane Dieng SG Tre Jones UTIL Jalen Smith,,,
8526,5083678915,Minlaian1000 (13/20),0,213.75,C Herbert Jones F Precious Achiuwa G T.J. McConnell PF Zion Williamson PG Jalen Suggs SF Julian Champagnie SG Trey Murphy III UTIL Jrue Holiday,,,
8526,5083689657,wrndb411 (4/6),0,213.75,C Clint Capela F Paolo Banchero G Cam Thomas PF Obi Toppin PG Trae Young SF Desmond Bane SG Jordan Poole UTIL Trey Murphy III,,,
8526,5083993205,awozniak (1/2),0,213.75,C Donovan Clingan F Desmond Bane G Bryce McGowens PF Derik Queen PG Josh Giddey SF Justin Champagnie SG Trey Murphy III UTIL AJ Green,,,
8526,5084081485,TheGuru2424 (5/20),0,213.75,C Donovan Clingan F Pascal Siakam G Jalen Suggs PF Pete Nance PG Dejounte Murray SF Ousmane Dieng SG Toumani Camara UTIL Ryan Rollins,,,
8526,5084144301,scotzanna,0,213.75,C Herbert Jones F Bilal Coulibaly G Jrue Holiday PF Paolo Banchero PG Trey Murphy III SF Tristan da Silva SG Tre Jones UTIL Julian Reese,,,
8526,5084204260,mello610 (9/20),0,213.75,C Donovan Clingan F Obi Toppin G Josh Giddey PF Zion Williamson PG Cam Thomas SF Kevin Durant SG Jordan Poole UTIL Andrew Nembhard,,,
8526,5084221324,Draineboy,0,213.75,C Donovan Clingan F Obi Toppin G Jrue Holiday PF Julian Champagnie PG Ryan Rollins SF Saddiq Bey SG Stephon Castle UTIL Bilal Coulibaly,,,
8526,5084284308,johnnylaw500 (2/20),0,213.75,C Precious Achiuwa F Justin Champagnie G Jrue Holiday PF Bobby Portis PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Reed Sheppard,,,
8526,5084284316,johnnylaw500 (7/20),0,213.75,C Precious Achiuwa F Justin Champagnie G Jrue Holiday PF Bobby Portis PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Reed Sheppard,,,
8526,5084284322,johnnylaw500 (12/20),0,213.75,C Precious Achiuwa F Justin Champagnie G Jrue Holiday PF Bobby Portis PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Reed Sheppard,,,
8526,5084294088,johnnylaw500 (17/20),0,213.75,C Precious Achiuwa F Justin Champagnie G Jrue Holiday PF Bobby Portis PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Reed Sheppard,,,
8538,5083857404,masonplays2014 (11/20),0,213.5,C Victor Wembanyama F Precious Achiuwa G T.J. McConnell PF Matas Buzelis PG Ryan Rollins SF Ousmane Dieng SG Tre Jones UTIL Jalen Smith,,,
8538,5083876386,AstroPepper (12/20),0,213.5,C Precious Achiuwa F Devin Vassell G Ryan Rollins PF Matas Buzelis PG Dejounte Murray SF Bilal Coulibaly SG Trey Murphy III UTIL Ousmane Dieng,,,
8538,5083881017,Dr_Henry_Pride (11/20),0,213.5,C Victor Wembanyama F Precious Achiuwa G T.J. McConnell PF Matas Buzelis PG Ryan Rollins SF Ousmane Dieng SG Tre Jones UTIL Jalen Smith,,,
8538,5083891400,michiganbcs,0,213.5,C Guerschon Yabusele F Saddiq Bey G Jrue Holiday PF Precious Achiuwa PG Jalen Suggs SF Justin Champagnie SG Tre Jones UTIL Trey Murphy III,,,
8538,5084053860,acmilan555666 (9/20),0,213.5,C Yves Missi F Ousmane Dieng G Amen Thompson PF Precious Achiuwa PG Trey Murphy III SF Devin Vassell SG Stephon Castle UTIL Ryan Rollins,,,
8538,5084266916,claytankgunner (5/20),0,213.5,C Moritz Wagner F Precious Achiuwa G Ryan Rollins PF Bobby Portis PG Jalen Suggs SF AJ Green SG Aaron Nesmith UTIL Victor Wembanyama,,,
8538,5084276688,hollowp,0,213.5,C Victor Wembanyama F Isaac Okoro G Vit Krejci PF Paolo Banchero PG Trae Young SF Ousmane Dieng SG AJ Green UTIL Keldon Johnson,,,
8538,5084283596,myres12384 (16/20),0,213.5,C Robert Williams F Ousmane Dieng G Trey Murphy III PF Precious Achiuwa PG Ryan Rollins SF Kyle Kuzma SG Desmond Bane UTIL Stephon Castle,,,
8538,5084283713,jasd,0,213.5,C Herbert Jones F Paolo Banchero G Jrue Holiday PF Tristan da Silva PG Trey Murphy III SF Justin Champagnie SG Tre Jones UTIL Jay Huff,,,
8547,5083637637,kpato82 (9/20),0,213.25,C Herbert Jones F Ousmane Dieng G Isaac Okoro PF Zion Williamson PG Dejounte Murray SF Saddiq Bey SG Trey Murphy III UTIL Donovan Clingan,,,
8547,5083790543,e0warn01 (2/20),0,213.25,C Victor Wembanyama F Karlo Matkovic G Jevon Carter PF Paolo Banchero PG Trey Murphy III SF Ousmane Dieng SG Tre Jones UTIL Herbert Jones,,,
8547,5083795013,Beezy269 (20/20),0,213.25,C Moritz Wagner F Nique Clifford G Ryan Rollins PF Paolo Banchero PG Dejounte Murray SF Ousmane Dieng SG Tre Jones UTIL Jalen Suggs,,,
8547,5083838011,hopscotch333 (11/20),0,213.25,C Jalen Smith F Nique Clifford G Jrue Holiday PF Precious Achiuwa PG Ryan Rollins SF Ousmane Dieng SG Tre Jones UTIL Josh Giddey,,,
8547,5084023363,jlt8403,0,213.25,C Alperen Sengun F Noah Penda G Isaac Okoro PF Micah Potter PG Jalen Suggs SF Bilal Coulibaly SG Trey Murphy III UTIL Amen Thompson,,,
8547,5084054472,kushman999 (1/8),0,213.25,C Alperen Sengun F Precious Achiuwa G Ryan Rollins PF Bobby Portis PG Dejounte Murray SF Ousmane Dieng SG Ben Sheppard UTIL De'Aaron Fox,,,
8547,5084124600,ilalscratch (19/20),0,213.25,C Drew Eubanks F Kevin Durant G T.J. McConnell PF Tristan da Silva PG De'Aaron Fox SF Devin Vassell SG Desmond Bane UTIL Zion Williamson,,,
8547,5084194489,kacktrey7 (8/11),0,213.25,C Yves Missi F Kevin Durant G Ryan Rollins PF Patrick Williams PG Dejounte Murray SF Ousmane Dieng SG Dylan Harper UTIL Victor Wembanyama,,,
8547,5084206278,westh8bamix (9/20),0,213.25,C Jalen Smith F Ousmane Dieng G Josh Giddey PF Zion Williamson PG Ryan Rollins SF Julian Champagnie SG Keldon Johnson UTIL Donovan Clingan,,,
8547,5084236141,kytyvince (8/15),0,213.25,C Jay Huff F Leonard Miller G Reed Sheppard PF Precious Achiuwa PG Amen Thompson SF Jarace Walker SG Trey Murphy III UTIL Herbert Jones,,,
8547,5084242406,jkandell78 (20/20),0,213.25,C Precious Achiuwa F Tristan da Silva G Ryan Rollins PF Zion Williamson PG Jalen Suggs SF Ousmane Dieng SG Tre Jones UTIL Desmond Bane,,,
8547,5084263221,profhit (8/20),0,213.25,C Alperen Sengun F Ousmane Dieng G Andrew Nembhard PF Bobby Portis PG Ryan Rollins SF Julian Champagnie SG Stephon Castle UTIL Myles Turner,,,
8547,5084265787,brasil89 (1/2),0,213.25,C Micah Potter F Bilal Coulibaly G Jalen Suggs PF Precious Achiuwa PG Trey Murphy III SF Keldon Johnson SG Reed Sheppard UTIL Zion Williamson,,,
8547,5084272607,hatanshoes (2/4),0,213.25,C Jay Huff F Justin Champagnie G Amen Thompson PF Paolo Banchero PG Jrue Holiday SF Isaac Okoro SG Tre Jones UTIL Ousmane Dieng,,,
8547,5084279076,kytyvince (15/15),0,213.25,C Micah Potter F Karlo Matkovic G Reed Sheppard PF Tristan da Silva PG Amen Thompson SF Leaky Black SG Trey Murphy III UTIL Alperen Sengun,,,
8547,5084294035,metalburning (4/20),0,213.25,C Moritz Wagner F Pascal Siakam G Dejounte Murray PF Precious Achiuwa PG Jrue Holiday SF Ousmane Dieng SG Toumani Camara UTIL Ryan Rollins,,,
8563,5083611957,Baitking,0,213,C Victor Wembanyama F Kevin Durant G T.J. McConnell PF Paolo Banchero PG Jordan Poole SF Leaky Black SG Cam Thomas UTIL Luke Kornet,,,
8563,5083679352,chilichoppers,0,213,C Donovan Clingan F Jarace Walker G Trey Murphy III PF Precious Achiuwa PG Tre Jones SF Justin Champagnie SG Collin Sexton UTIL Reed Sheppard,,,
8563,5083696038,stephenjameel (10/19),0,213,C Precious Achiuwa F Isaac Okoro G Josh Giddey PF Zion Williamson PG Dejounte Murray SF Ousmane Dieng SG Tre Jones UTIL Ryan Rollins,,,
8563,5083769867,irene54 (17/20),0,213,C Donovan Clingan F Precious Achiuwa G Ryan Rollins PF Zion Williamson PG Trey Murphy III SF Ousmane Dieng SG Tre Jones UTIL Julian Reese,,,
8563,5083897953,sixers1212 (18/20),0,213,C Herbert Jones F Will Riley G Trae Young PF Leaky Black PG Trey Murphy III SF Saddiq Bey SG Bub Carrington UTIL Jarace Walker,,,
8563,5083991875,brd1480 (1/3),0,213,C Herbert Jones F Justin Champagnie G Tre Jones PF Zion Williamson PG Trey Murphy III SF Saddiq Bey SG Desmond Bane UTIL Julian Reese,,,
8563,5084064715,SmokeyCasino (5/5),0,213,C Donovan Clingan F Precious Achiuwa G Tre Jones PF Zion Williamson PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Julian Reese,,,
8563,5084087719,cvt326,0,213,C Precious Achiuwa F Tristan da Silva G Dejounte Murray PF Zion Williamson PG Ryan Rollins SF Justin Champagnie SG Collin Sexton UTIL Saddiq Bey,,,
8563,5084154338,mavngoose (8/20),0,213,C Victor Wembanyama F Ousmane Dieng G Dejounte Murray PF Guerschon Yabusele PG Josh Giddey SF Kyle Kuzma SG Stephon Castle UTIL Yves Missi,,,
8563,5084199476,ForDJ,0,213,C Alexandre Sarr F Bilal Coulibaly G Tre Jones PF Derik Queen PG Trey Murphy III SF Collin Sexton SG Toumani Camara UTIL Jrue Holiday,,,
8563,5084252385,unchange55 (4/12),0,213,C Alexandre Sarr F Tristan da Silva G Cam Thomas PF Zion Williamson PG Ryan Rollins SF Devin Vassell SG Trey Murphy III UTIL Bobby Portis,,,
8563,5084264211,PlinyMan78 (10/12),0,213,C Donovan Clingan F Leaky Black G Dejounte Murray PF Precious Achiuwa PG Ryan Rollins SF Ousmane Dieng SG Nique Clifford UTIL Jrue Holiday,,,
8563,5084265550,atxryan (2/2),0,213,C Alperen Sengun F Tristan da Silva G Toumani Camara PF Julian Champagnie PG Amen Thompson SF Quenton Jackson SG Reed Sheppard UTIL Precious Achiuwa,,,
8576,5083347604,papituto (19/20),0,212.75,C Victor Wembanyama F Daeqwon Plowden G Jevon Carter PF Zion Williamson PG Dejounte Murray SF Kevin Durant SG Jett Howard UTIL Killian Hayes,,,
8576,5083543450,Richoux,0,212.75,C Jay Huff F Zion Williamson G Dejounte Murray PF Precious Achiuwa PG Trey Murphy III SF Justin Champagnie SG Nique Clifford UTIL Tre Jones,,,
8576,5083548053,hootiehightower32 (9/20),0,212.75,C Moritz Wagner F Precious Achiuwa G Ryan Rollins PF Bilal Coulibaly PG Trey Murphy III SF Ousmane Dieng SG Tre Jones UTIL Victor Wembanyama,,,
8576,5083654317,dabouch1988 (11/20),0,212.75,C Victor Wembanyama F Precious Achiuwa G Tre Jones PF Bilal Coulibaly PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Moritz Wagner,,,
8576,5083720463,HBWILLIE2006 (13/20),0,212.75,C Alexandre Sarr F Guerschon Yabusele G De'Aaron Fox PF Precious Achiuwa PG Tre Jones SF Collin Sexton SG Tre Johnson UTIL Alperen Sengun,,,
8576,5083776797,Dotzism (11/20),0,212.75,C Moritz Wagner F Precious Achiuwa G Tre Jones PF Bilal Coulibaly PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Victor Wembanyama,,,
8576,5083791754,Michaeldegg69 (3/20),0,212.75,C Precious Achiuwa F Julian Champagnie G Ryan Rollins PF Zion Williamson PG Dejounte Murray SF Ousmane Dieng SG Tre Jones UTIL Jrue Holiday,,,
8576,5083807261,Markololo4458 (2/2),0,212.75,C Micah Potter F Saddiq Bey G Trae Young PF Jabari Smith Jr. PG Dejounte Murray SF Julian Champagnie SG Tari Eason UTIL AJ Green,,,
8576,5083949945,DomingoSalvajeS (19/20),0,212.75,C Jalen Smith F Bobby Portis G Ryan Rollins PF Zion Williamson PG Trey Murphy III SF Daeqwon Plowden SG Stephon Castle UTIL T.J. McConnell,,,
8576,5083953443,AMayberry23 (14/20),0,212.75,C Moritz Wagner F Precious Achiuwa G Tre Jones PF Bilal Coulibaly PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Victor Wembanyama,,,
8576,5084082642,lelo2906 (1/20),0,212.75,C Precious Achiuwa F Ousmane Dieng G Ryan Rollins PF Zion Williamson PG Dejounte Murray SF Julian Champagnie SG Tre Jones UTIL Jrue Holiday,,,
8576,5084204257,mello610 (6/20),0,212.75,C Alperen Sengun F Obi Toppin G Cam Thomas PF Zion Williamson PG Dejounte Murray SF Saddiq Bey SG Jordan Poole UTIL Josh Giddey,,,
8576,5084205115,reflect27 (3/5),0,212.75,C Herbert Jones F Precious Achiuwa G Jalen Suggs PF Guerschon Yabusele PG Jrue Holiday SF Tristan da Silva SG Trey Murphy III UTIL Dejounte Murray,,,
8576,5084231199,GregMc (4/6),0,212.75,C Wendell Carter Jr. F Guerschon Yabusele G Jrue Holiday PF Zion Williamson PG Dejounte Murray SF AJ Green SG Nique Clifford UTIL Maxime Raynaud,,,
8576,5084238257,ttillie (18/20),0,212.75,C Donovan Clingan F Daeqwon Plowden G Ryan Rollins PF Zion Williamson PG Dejounte Murray SF Julian Champagnie SG Nique Clifford UTIL Tre Jones,,,
8576,5084257694,fek55 (7/7),0,212.75,C Alexandre Sarr F Justin Champagnie G Collin Sexton PF Precious Achiuwa PG Ryan Rollins SF Saddiq Bey SG Stephon Castle UTIL Tre Johnson,,,
8576,5084273673,whose (3/8),0,212.75,C Nick Richards F Saddiq Bey G Ryan Rollins PF Precious Achiuwa PG Jrue Holiday SF Leonard Miller SG Nique Clifford UTIL Donovan Clingan,,,
8576,5084276923,mcglade8 (19/20),0,212.75,C Guerschon Yabusele F Zion Williamson G Josh Giddey PF Precious Achiuwa PG Andrew Nembhard SF Julian Champagnie SG AJ Green UTIL Ryan Rollins,,,
8594,5083691292,shopmiamor_com (10/20),0,212.5,C Precious Achiuwa F AJ Green G Ryan Rollins PF Bilal Coulibaly PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Josh Giddey,,,
8594,5083994421,Michellecliff,0,212.5,C Donovan Clingan F Nique Clifford G Trey Murphy III PF Leaky Black PG Jrue Holiday SF Toumani Camara SG Reed Sheppard UTIL Rob Dillingham,,,
8594,5084044387,dallasmojo505 (3/4),0,212.5,C Drew Eubanks F Precious Achiuwa G Ryan Rollins PF Paolo Banchero PG T.J. McConnell SF Kevin Durant SG Toumani Camara UTIL Daeqwon Plowden,,,
8594,5084055078,webesy,0,212.5,C Precious Achiuwa F Guerschon Yabusele G Ryan Rollins PF Paolo Banchero PG Dejounte Murray SF Ousmane Dieng SG Nique Clifford UTIL Tristan da Silva,,,
8594,5084146453,Ack32 (7/20),0,212.5,C Donovan Clingan F Ousmane Dieng G Isaac Okoro PF Zion Williamson PG Trey Murphy III SF Julian Champagnie SG Toumani Camara UTIL Jrue Holiday,,,
8594,5084194482,kacktrey7 (1/11),0,212.5,C Precious Achiuwa F Micah Potter G Ryan Rollins PF Zion Williamson PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Tre Jones,,,
8594,5084219786,deez516 (14/20),0,212.5,C Moritz Wagner F Isaac Okoro G Tre Jones PF Zion Williamson PG Dejounte Murray SF Ousmane Dieng SG Stephon Castle UTIL Victor Wembanyama,,,
8594,5084247394,IMSpartacus (3/20),0,212.5,C Precious Achiuwa F Ousmane Dieng G Dejounte Murray PF Zion Williamson PG Ryan Rollins SF Tristan da Silva SG Trey Murphy III UTIL Robert Williams,,,
8594,5084256861,kytyvince (14/15),0,212.5,C Julian Reese F Leonard Miller G Amen Thompson PF Paolo Banchero PG Reed Sheppard SF Isaac Okoro SG Trey Murphy III UTIL T.J. McConnell,,,
8603,5083492114,CurtSteelz (4/4),0,212.25,C Donovan Clingan F Karlo Matkovic G Dejounte Murray PF Precious Achiuwa PG Amen Thompson SF Justin Champagnie SG Trey Murphy III UTIL Nick Richards,,,
8603,5083502176,eagsixcards (7/10),0,212.25,C Victor Wembanyama F Precious Achiuwa G Ryan Rollins PF Bilal Coulibaly PG Jalen Suggs SF Toumani Camara SG Cam Thomas UTIL Drew Eubanks,,,
8603,5083525775,ebplaya (20/20),0,212.25,C Jalen Smith F Ousmane Dieng G Ryan Rollins PF Saddiq Bey PG Dejounte Murray SF Will Riley SG Stephon Castle UTIL Precious Achiuwa,,,
8603,5083730767,canbru,0,212.25,C Pascal Siakam F Leonard Miller G Jrue Holiday PF Guerschon Yabusele PG De'Aaron Fox SF Kevin Durant SG Collin Sexton UTIL Yves Missi,,,
8603,5083969603,bizz2020 (6/20),0,212.25,C Herbert Jones F Precious Achiuwa G Ryan Rollins PF Tristan da Silva PG Dejounte Murray SF Ousmane Dieng SG Tre Jones UTIL Victor Wembanyama,,,
8603,5084030086,Jumoney50 (2/20),0,212.25,C Precious Achiuwa F Tristan da Silva G Jrue Holiday PF Zion Williamson PG Dejounte Murray SF Devin Vassell SG Trey Murphy III UTIL Moritz Wagner,,,
8603,5084058914,Lujack43 (3/20),0,212.25,C Karlo Matkovic F Zion Williamson G Jrue Holiday PF Tristan da Silva PG Dejounte Murray SF Saddiq Bey SG Trey Murphy III UTIL AJ Green,,,
8603,5084081495,TheGuru2424 (15/20),0,212.25,C Herbert Jones F Jerami Grant G Ryan Rollins PF Pete Nance PG Jalen Suggs SF Ousmane Dieng SG Nique Clifford UTIL Victor Wembanyama,,,
8603,5084092115,bjpintar,0,212.25,C Donovan Clingan F Precious Achiuwa G T.J. McConnell PF Jerami Grant PG Jrue Holiday SF Nique Clifford SG Toumani Camara UTIL Will Riley,,,
8603,5084179296,clarkkt77 (3/9),0,212.25,C Robert Williams F Julian Champagnie G Jrue Holiday PF Justin Champagnie PG Amen Thompson SF Kevin Durant SG Reed Sheppard UTIL Moritz Wagner,,,
8603,5084272709,TaiD,0,212.25,C Nick Richards F Jerami Grant G Jevon Carter PF Precious Achiuwa PG Jrue Holiday SF Jarace Walker SG Trey Murphy III UTIL Alexandre Sarr,,,
8603,5084275973,shantae1111,0,212.25,C Alexandre Sarr F Ousmane Dieng G Trae Young PF Zion Williamson PG Trey Murphy III SF Saddiq Bey SG Vit Krejci UTIL Leaky Black,,,
8615,5083796035,jnorox (2/12),0,212,C Precious Achiuwa F Justin Champagnie G Trey Murphy III PF Will Riley PG Jrue Holiday SF Saddiq Bey SG Quenton Jackson UTIL Stephon Castle,,,
8615,5083861465,Balchteri (1/4),0,212,C Alexandre Sarr F Tristan da Silva G Ryan Rollins PF Derik Queen PG Trey Murphy III SF Bilal Coulibaly SG Collin Sexton UTIL Jerami Grant,,,
8615,5084030620,G2Zone (3/4),0,212,C Robert Williams F Zion Williamson G Toumani Camara PF Jerami Grant PG Trey Murphy III SF Justin Champagnie SG Tre Jones UTIL Saddiq Bey,,,
8615,5084203934,Punzie,0,212,C Victor Wembanyama F Nique Clifford G Ryan Rollins PF Jerami Grant PG Dejounte Murray SF Ousmane Dieng SG Kam Jones UTIL Robert Williams,,,
8615,5084212226,SuperTroop,0,212,C Victor Wembanyama F Bilal Coulibaly G Jordan Poole PF Zion Williamson PG Trey Murphy III SF Leaky Black SG Tre Jones UTIL Collin Sexton,,,
8615,5084220720,wil200draft (3/4),0,212,C Alperen Sengun F Ousmane Dieng G Tre Jones PF Precious Achiuwa PG Reed Sheppard SF Saddiq Bey SG Nique Clifford UTIL Devin Vassell,,,
8615,5084268644,boseant77,0,212,C Alexandre Sarr F Ousmane Dieng G Jrue Holiday PF Precious Achiuwa PG Ryan Rollins SF Julian Champagnie SG Trey Murphy III UTIL Tre Jones,,,
8615,5084294116,wolverinebear (3/4),0,212,C Alexandre Sarr F Devin Vassell G Keldon Johnson PF Will Riley PG Amen Thompson SF Toumani Camara SG Tari Eason UTIL Maxime Raynaud,,,
8623,5083367915,kano1477 (3/6),0,211.75,C Wendell Carter Jr. F Jerami Grant G Jalen Suggs PF Justin Champagnie PG Jrue Holiday SF Julian Champagnie SG Reed Sheppard UTIL Dejounte Murray,,,
8623,5083522976,npt78 (16/20),0,211.75,C Wendell Carter Jr. F Kevin Durant G Ryan Rollins PF Daeqwon Plowden PG Dejounte Murray SF Bilal Coulibaly SG Trey Murphy III UTIL Ousmane Dieng,,,
8623,5083587743,mustangs2015 (19/20),0,211.75,C Jay Huff F Kevin Durant G Ryan Rollins PF Guerschon Yabusele PG Dejounte Murray SF AJ Green SG Trey Murphy III UTIL Ousmane Dieng,,,
8623,5083606708,sosamightygg22 (19/20),0,211.75,C Donovan Clingan F Nique Clifford G Ryan Rollins PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Tre Jones UTIL Jalen Suggs,,,
8623,5083658810,Spocker14 (8/20),0,211.75,C Precious Achiuwa F Pascal Siakam G Ryan Rollins PF Kyle Kuzma PG Trey Murphy III SF Ousmane Dieng SG Jevon Carter UTIL Josh Giddey,,,
8623,5083704945,jfontz (3/3),0,211.75,C Bobby Portis F Jarace Walker G Toumani Camara PF Jerami Grant PG Jalen Suggs SF Devin Vassell SG Tari Eason UTIL Jabari Smith Jr.,,,
8623,5083848657,Houli208 (3/6),0,211.75,C Alperen Sengun F Julian Champagnie G Dejounte Murray PF Tristan da Silva PG Ryan Rollins SF Saddiq Bey SG Tre Jones UTIL Herbert Jones,,,
8623,5083960177,Wanna_Square_Up1567 (9/20),0,211.75,C Donovan Clingan F Nique Clifford G Jalen Suggs PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Tre Jones UTIL Ryan Rollins,,,
8623,5084081491,TheGuru2424 (11/20),0,211.75,C Herbert Jones F Pascal Siakam G Jalen Suggs PF Pete Nance PG Ryan Rollins SF Ousmane Dieng SG Trey Murphy III UTIL Jrue Holiday,,,
8623,5084164178,Jamisonsdad1 (1/20),0,211.75,C Donovan Clingan F Nique Clifford G Jalen Suggs PF Precious Achiuwa PG Dejounte Murray SF Ousmane Dieng SG Tre Jones UTIL Ryan Rollins,,,
8623,5084192132,Archangelaaron (4/20),0,211.75,C Yves Missi F Kevin Durant G Tre Jones PF Daeqwon Plowden PG Ryan Rollins SF Ousmane Dieng SG Toumani Camara UTIL Victor Wembanyama,,,
8623,5084204263,mello610 (12/20),0,211.75,C Obi Toppin F Desmond Bane G Cam Thomas PF Paolo Banchero PG Trae Young SF Kyle Kuzma SG Jordan Poole UTIL Josh Giddey,,,
8623,5084214938,3diamonds (11/20),0,211.75,C Maxime Raynaud F Ousmane Dieng G Ryan Rollins PF Zion Williamson PG Dejounte Murray SF Devin Vassell SG Isaac Okoro UTIL Jrue Holiday,,,
8636,5083581517,budda701,0,211.5,C Wendell Carter Jr. F Devin Vassell G Caleb Love PF Zion Williamson PG Trey Murphy III SF Saddiq Bey SG Reed Sheppard UTIL Jerami Grant,,,
8636,5083654326,dabouch1988 (20/20),0,211.5,C Alexandre Sarr F Devin Vassell G De'Aaron Fox PF Guerschon Yabusele PG Amen Thompson SF Kevin Durant SG Cam Thomas UTIL Moritz Wagner,,,
8636,5083658405,metzykid23,0,211.5,C Donovan Clingan F Precious Achiuwa G Dejounte Murray PF Tristan da Silva PG Ryan Rollins SF Bilal Coulibaly SG Desmond Bane UTIL Ousmane Dieng,,,
8636,5084085545,mikefhb1 (1/3),0,211.5,C Precious Achiuwa F Tristan da Silva G Dejounte Murray PF Zion Williamson PG Ryan Rollins SF Ousmane Dieng SG Tre Jones UTIL Trey Murphy III,,,
8636,5084136788,btown86 (5/20),0,211.5,C Precious Achiuwa F Tristan da Silva G Ryan Rollins PF Zion Williamson PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Tre Jones,,,
8636,5084172730,edb11 (4/4),0,211.5,C Precious Achiuwa F Zion Williamson G Ryan Rollins PF Tristan da Silva PG Dejounte Murray SF Ousmane Dieng SG Trey Murphy III UTIL Tre Jones,,,
8636,5084208543,kdtre9 (2/3),0,211.5,C Victor Wembanyama F Guerschon Yabusele G Reed Sheppard PF Zion Williamson PG Tre Jones SF Devin Vassell SG Collin Sexton UTIL Drew Eubanks,,,
8636,5084215317,Maloneymat16 (9/20),0,211.5,C Maxime Raynaud F Precious Achiuwa G Jrue Holiday PF Zion Williamson PG Ryan Rollins SF Ousmane Dieng SG Tre Jones UTIL Jalen Smith,,,
8636,5084246022,Trmccullersjr,0,211.5,C Victor Wembanyama F Leaky Black G Ryan Rollins PF Justin Champagnie PG Trae Young SF Julian Champagnie SG Tre Jones UTIL Nick Richards,,,
