Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
4037,5085325918,charlesrayallday (17/20),0,324.75,C Sandro Mamukelashvili F Jalen Johnson G Kasparas Jakucionis PF Danny Wolf PG Nolan Traore SF Cooper Flagg SG Cedric Coward UTIL Bam Adebayo,,,
4037,5085326092,kevinbrad06 (2/20),0,324.75,C Nic Claxton F Danny Wolf G Pelle Larsson PF Jalen Johnson PG Dru Smith SF Ousmane Dieng SG Nickeil Alexander-Walker UTIL Bam Adebayo,,,
4037,5085383168,Ezilodi (14/20),0,324.75,C Bam Adebayo F Simone Fontecchio G Kasparas Jakucionis PF Jalen Johnson PG Nolan Traore SF Jaime Jaquez Jr. SG Quentin Grimes UTIL De'Aaron Fox,,,
4037,5085570387,Gunnes-2019 (14/20),0,324.75,C Bam Adebayo F Keldon Johnson G Cam Thomas PF Jayson Tatum PG Cooper Flagg SF Jalen Green SG Cameron Payne UTIL Nolan Traore,,,
4037,5085581241,warrior133 (4/12),0,324.75,C Bam Adebayo F Jalen Johnson G Dru Smith PF Simone Fontecchio PG Quentin Grimes SF Jaime Jaquez Jr. SG CJ McCollum UTIL Dylan Harper,,,
4037,5085581244,warrior133 (7/12),0,324.75,C Bam Adebayo F Jalen Johnson G Dru Smith PF Simone Fontecchio PG Quentin Grimes SF Jaime Jaquez Jr. SG CJ McCollum UTIL Dylan Harper,,,
4037,5085608804,mrod2 (14/20),0,324.75,C Bam Adebayo F Myron Gardner G Kasparas Jakucionis PF Simone Fontecchio PG Cade Cunningham SF Cooper Flagg SG Duncan Robinson UTIL CJ McCollum,,,
4037,5085631086,captscarlet (16/20),0,324.75,C Bam Adebayo F Myron Gardner G Collin Gillespie PF Jalen Johnson PG Dru Smith SF Jaime Jaquez Jr. SG Grayson Allen UTIL Simone Fontecchio,,,
4037,5085645071,Spocker14 (4/20),0,324.75,C Bam Adebayo F Simone Fontecchio G Drake Powell PF Danny Wolf PG Kasparas Jakucionis SF Jaylen Brown SG Quentin Grimes UTIL Victor Wembanyama,,,
4037,5085661435,Donso (4/4),0,324.75,C Bam Adebayo F Jalen Johnson G Pelle Larsson PF Gregory Jackson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Dyson Daniels UTIL Simone Fontecchio,,,
4037,5085661640,punkharvey,0,324.75,C Bam Adebayo F Cam Spencer G Baylor Scheierman PF Taylor Hendricks PG Ty Jerome SF Jaime Jaquez Jr. SG Kelly Oubre Jr. UTIL Nickeil Alexander-Walker,,,
4055,5085103112,melvincali (11/20),0,324.5,C Bam Adebayo F Simone Fontecchio G Dru Smith PF Jalen Johnson PG Kasparas Jakucionis SF Justin Champagnie SG Dyson Daniels UTIL Jaylen Brown,,,
4055,5085119941,Flawlessjoc (2/20),0,324.5,C Onyeka Okongwu F Simone Fontecchio G Dru Smith PF Jalen Johnson PG Kasparas Jakucionis SF Jaylen Brown SG Jaden Hardy UTIL Bam Adebayo,,,
4055,5085238912,Emac (12/20),0,324.5,C Bam Adebayo F Michael Porter Jr. G De'Aaron Fox PF Simone Fontecchio PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Quentin Grimes UTIL RJ Barrett,,,
4055,5085279268,mken58 (14/19),0,324.5,C Bam Adebayo F Dominick Barlow G Cooper Flagg PF Ronald Holland II PG Javon Small SF Pelle Larsson SG Nickeil Alexander-Walker UTIL Dyson Daniels,,,
4055,5085304895,kballo83 (16/20),0,324.5,C Bam Adebayo F Zaccharie Risacher G Tre Johnson PF Dominick Barlow PG Collin Gillespie SF Jalen Green SG Baylor Scheierman UTIL Victor Wembanyama,,,
4055,5085312252,engelg (15/20),0,324.5,C Bam Adebayo F Myron Gardner G Kasparas Jakucionis PF Dominick Barlow PG Cade Cunningham SF Jaime Jaquez Jr. SG VJ Edgecombe UTIL Ousmane Dieng,,,
4055,5085348490,obtain (1/16),0,324.5,C Bam Adebayo F Jaime Jaquez Jr. G Derrick White PF Jalen Johnson PG Kasparas Jakucionis SF Rayan Rupert SG Baylor Scheierman UTIL Sandro Mamukelashvili,,,
4055,5085348491,obtain (2/16),0,324.5,C Bam Adebayo F Jaime Jaquez Jr. G Derrick White PF Jalen Johnson PG Kasparas Jakucionis SF Rayan Rupert SG Baylor Scheierman UTIL Sandro Mamukelashvili,,,
4055,5085348492,obtain (3/16),0,324.5,C Bam Adebayo F Jaime Jaquez Jr. G Derrick White PF Jalen Johnson PG Kasparas Jakucionis SF Rayan Rupert SG Baylor Scheierman UTIL Sandro Mamukelashvili,,,
4055,5085348493,obtain (4/16),0,324.5,C Bam Adebayo F Jaime Jaquez Jr. G Derrick White PF Jalen Johnson PG Kasparas Jakucionis SF Rayan Rupert SG Baylor Scheierman UTIL Sandro Mamukelashvili,,,
4055,5085348494,obtain (5/16),0,324.5,C Bam Adebayo F Jaime Jaquez Jr. G Derrick White PF Jalen Johnson PG Kasparas Jakucionis SF Rayan Rupert SG Baylor Scheierman UTIL Sandro Mamukelashvili,,,
4055,5085348495,obtain (6/16),0,324.5,C Bam Adebayo F Jaime Jaquez Jr. G Derrick White PF Jalen Johnson PG Kasparas Jakucionis SF Rayan Rupert SG Baylor Scheierman UTIL Sandro Mamukelashvili,,,
4055,5085348496,obtain (7/16),0,324.5,C Bam Adebayo F Jaime Jaquez Jr. G Derrick White PF Jalen Johnson PG Kasparas Jakucionis SF Rayan Rupert SG Baylor Scheierman UTIL Sandro Mamukelashvili,,,
4055,5085348497,obtain (8/16),0,324.5,C Bam Adebayo F Jaime Jaquez Jr. G Derrick White PF Jalen Johnson PG Kasparas Jakucionis SF Rayan Rupert SG Baylor Scheierman UTIL Sandro Mamukelashvili,,,
4055,5085355015,Dirks_Knee (1/6),0,324.5,C Bam Adebayo F Jalen Johnson G Kasparas Jakucionis PF Myron Gardner PG Cooper Flagg SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Daniel Gafford,,,
4055,5085384226,early325 (5/20),0,324.5,C Adem Bona F Ousmane Dieng G Dru Smith PF Jalen Johnson PG Javon Small SF Jaime Jaquez Jr. SG Stephon Castle UTIL Bam Adebayo,,,
4055,5085432655,donn94 (4/20),0,324.5,C Bam Adebayo F Jalen Johnson G Amen Thompson PF Simone Fontecchio PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Bub Carrington UTIL Sandro Mamukelashvili,,,
4055,5085535722,DivineGlory (3/20),0,324.5,C Adem Bona F Simone Fontecchio G Jaylen Brown PF Jalen Johnson PG Kasparas Jakucionis SF Klay Thompson SG Dyson Daniels UTIL Bam Adebayo,,,
4055,5085558100,Brutal-1 (12/20),0,324.5,C Bam Adebayo F Dyson Daniels G Kasparas Jakucionis PF Jalen Johnson PG Dru Smith SF Jaime Jaquez Jr. SG Stephon Castle UTIL Nolan Traore,,,
4055,5085581829,chief1champion (2/20),0,324.5,C Bam Adebayo F Dyson Daniels G Kasparas Jakucionis PF Jalen Johnson PG Nolan Traore SF Jaime Jaquez Jr. SG Stephon Castle UTIL Dru Smith,,,
4055,5085620338,rod288 (4/20),0,324.5,C Bam Adebayo F Simone Fontecchio G Dru Smith PF Jalen Johnson PG Kasparas Jakucionis SF Justin Champagnie SG Dyson Daniels UTIL Jaylen Brown,,,
4055,5085645077,Spocker14 (10/20),0,324.5,C Bam Adebayo F Jaylen Brown G VJ Edgecombe PF Simone Fontecchio PG Dru Smith SF Dyson Daniels SG Quentin Grimes UTIL Marcus Sasser,,,
4055,5085655302,Juan1226 (17/20),0,324.5,C Bam Adebayo F Jalen Johnson G Amen Thompson PF Simone Fontecchio PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Bub Carrington UTIL Sandro Mamukelashvili,,,
4055,5085658381,jackson_0824 (10/10),0,324.5,C Bam Adebayo F Myron Gardner G Dru Smith PF Jalen Johnson PG Kasparas Jakucionis SF Pelle Larsson SG Dyson Daniels UTIL Ryan Rollins,,,
4055,5085675647,ReDrUm1hunnid (4/5),0,324.5,C Bam Adebayo F Myron Gardner G Quentin Grimes PF Danny Wolf PG Ben Saraf SF Jaime Jaquez Jr. SG Devin Booker UTIL Amen Thompson,,,
4080,5085034143,taka082576 (15/20),0,324.25,C Bam Adebayo F Cooper Flagg G Kelly Oubre Jr. PF Myron Gardner PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Quentin Grimes UTIL Sandro Mamukelashvili,,,
4080,5085057155,Dave2zone (1/3),0,324.25,C Bam Adebayo F Ousmane Dieng G Davion Mitchell PF Scottie Barnes PG Derrick White SF Rasheer Fleming SG Stephon Castle UTIL Nic Claxton,,,
4080,5085148153,Batman3838 (1/2),0,324.25,C Bam Adebayo F Ousmane Dieng G Ty Jerome PF Jalen Johnson PG Dru Smith SF Jaime Jaquez Jr. SG Pelle Larsson UTIL Rayan Rupert,,,
4080,5085184739,worksit1 (1/20),0,324.25,C Bam Adebayo F Danny Wolf G Dru Smith PF Simone Fontecchio PG Quentin Grimes SF Jaylen Brown SG Drake Powell UTIL Victor Wembanyama,,,
4080,5085184753,worksit1 (15/20),0,324.25,C Onyeka Okongwu F Jalen Johnson G Kasparas Jakucionis PF Dominick Barlow PG Dru Smith SF Khris Middleton SG Quentin Grimes UTIL Bam Adebayo,,,
4080,5085185725,BullDozier (11/20),0,324.25,C Bam Adebayo F Michael Porter Jr. G Kasparas Jakucionis PF Dominick Barlow PG Quentin Grimes SF Kelly Oubre Jr. SG VJ Edgecombe UTIL Dru Smith,,,
4080,5085218062,kaysizzle (10/20),0,324.25,C Bam Adebayo F Simone Fontecchio G Kasparas Jakucionis PF Trendon Watford PG Javon Small SF Michael Porter Jr. SG Quentin Grimes UTIL Jalen Johnson,,,
4080,5085246187,cowboys767 (4/20),0,324.25,C Bam Adebayo F Jalen Johnson G Davion Mitchell PF Trendon Watford PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG VJ Edgecombe UTIL Sandro Mamukelashvili,,,
4080,5085255597,ksd23 (12/20),0,324.25,C Bam Adebayo F Michael Porter Jr. G Cameron Payne PF Myron Gardner PG Amen Thompson SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Reed Sheppard,,,
4080,5085257687,Clevr_1 (16/20),0,324.25,C Nic Claxton F Noah Clowney G Amen Thompson PF Taylor Hendricks PG Nickeil Alexander-Walker SF Devin Vassell SG Cameron Payne UTIL Bam Adebayo,,,
4080,5085319784,murthy89 (7/20),0,324.25,C Bam Adebayo F Myron Gardner G Dru Smith PF Jalen Johnson PG Cade Cunningham SF Justin Champagnie SG Marcus Sasser UTIL Kasparas Jakucionis,,,
4080,5085389672,BigDeeDawg (3/8),0,324.25,C Bam Adebayo F Jaime Jaquez Jr. G Dru Smith PF Gregory Jackson PG Javon Small SF Jaylen Brown SG Cameron Payne UTIL Daniel Gafford,,,
4080,5085395212,Chuckoo,0,324.25,C Bam Adebayo F Myron Gardner G Cameron Payne PF Leaky Black PG Devin Booker SF Jaime Jaquez Jr. SG Nickeil Alexander-Walker UTIL Neemias Queta,,,
4080,5085401786,TurdInThePunchBowl (17/20),0,324.25,C Bam Adebayo F Julian Champagnie G VJ Edgecombe PF Danny Wolf PG Marcus Sasser SF Dyson Daniels SG Quentin Grimes UTIL Stephon Castle,,,
4080,5085434966,MastaMinCash (13/20),0,324.25,C Danny Wolf F Jalen Johnson G Dyson Daniels PF Justin Champagnie PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Pelle Larsson UTIL Bam Adebayo,,,
4080,5085441664,SpeedRacer101 (1/20),0,324.25,C Bam Adebayo F Danny Wolf G Kasparas Jakucionis PF Simone Fontecchio PG Dru Smith SF Jaylen Brown SG Quentin Grimes UTIL Jalen Johnson,,,
4080,5085494754,StackyVengeance (11/20),0,324.25,C Bam Adebayo F Danny Wolf G Kasparas Jakucionis PF Jalen Johnson PG Dru Smith SF Jaylen Brown SG Quentin Grimes UTIL Simone Fontecchio,,,
4080,5085532134,rdixon13 (2/20),0,324.25,C Onyeka Okongwu F Simone Fontecchio G Kasparas Jakucionis PF Jalen Johnson PG Sharife Cooper SF Jaime Jaquez Jr. SG Quentin Grimes UTIL Bam Adebayo,,,
4080,5085598157,pokerdave14 (1/20),0,324.25,C Adem Bona F Myron Gardner G Dru Smith PF Jalen Johnson PG Quentin Grimes SF Kevin Durant SG Marcus Sasser UTIL Bam Adebayo,,,
4080,5085599712,Hawkeye1992 (1/20),0,324.25,C Bam Adebayo F Devin Vassell G Dru Smith PF Khris Middleton PG Devin Booker SF Michael Porter Jr. SG Cameron Payne UTIL Neemias Queta,,,
4080,5085619545,bystorm80 (17/20),0,324.25,C Bam Adebayo F Dyson Daniels G Kasparas Jakucionis PF Danny Wolf PG Cade Cunningham SF Michael Porter Jr. SG Baylor Scheierman UTIL Dru Smith,,,
4080,5085627094,darylcarruthers (7/19),0,324.25,C Bam Adebayo F Dyson Daniels G Kasparas Jakucionis PF Myron Gardner PG Quentin Grimes SF Jaime Jaquez Jr. SG CJ McCollum UTIL Jalen Green,,,
4080,5085633891,westh8bamix (20/20),0,324.25,C Bam Adebayo F RJ Barrett G Dru Smith PF Myron Gardner PG Kasparas Jakucionis SF Jaylen Brown SG Marcus Sasser UTIL Victor Wembanyama,,,
4080,5085669832,KDoonan69,0,324.25,C Bam Adebayo F Trendon Watford G Collin Gillespie PF Jalen Johnson PG Nickeil Alexander-Walker SF Zaccharie Risacher SG Dyson Daniels UTIL Pete Nance,,,
4080,5085672711,rookies1234 (17/20),0,324.25,C Bam Adebayo F Sam Hauser G Collin Gillespie PF Taylor Hendricks PG Cooper Flagg SF Jaime Jaquez Jr. SG Baylor Scheierman UTIL De'Aaron Fox,,,
4080,5085678624,PhoenixInSix (6/20),0,324.25,C Bam Adebayo F Michael Porter Jr. G Dru Smith PF Myron Gardner PG Ty Jerome SF Pelle Larsson SG Nickeil Alexander-Walker UTIL De'Aaron Fox,,,
4080,5085679545,rookies1234 (18/20),0,324.25,C Bam Adebayo F Sam Hauser G Collin Gillespie PF Taylor Hendricks PG Cooper Flagg SF Jaime Jaquez Jr. SG Baylor Scheierman UTIL De'Aaron Fox,,,
4080,5085679570,rookies1234 (19/20),0,324.25,C Bam Adebayo F Sam Hauser G Collin Gillespie PF Taylor Hendricks PG Cooper Flagg SF Jaime Jaquez Jr. SG Baylor Scheierman UTIL De'Aaron Fox,,,
4080,5085679588,rookies1234 (20/20),0,324.25,C Bam Adebayo F Sam Hauser G Collin Gillespie PF Taylor Hendricks PG Cooper Flagg SF Jaime Jaquez Jr. SG Baylor Scheierman UTIL De'Aaron Fox,,,
4080,5085682316,adh4andrew (14/20),0,324.25,C Bam Adebayo F Myron Gardner G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG VJ Edgecombe UTIL Sandro Mamukelashvili,,,
4080,5085683085,brandonabk (11/16),0,324.25,C Bam Adebayo F Jalen Johnson G Davion Mitchell PF Myron Gardner PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG VJ Edgecombe UTIL Sandro Mamukelashvili,,,
4080,5085683143,slypayne8 (16/17),0,324.25,C Bam Adebayo F Myron Gardner G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG VJ Edgecombe UTIL Sandro Mamukelashvili,,,
4080,5085684451,aricices (2/2),0,324.25,C Bam Adebayo F Myron Gardner G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG VJ Edgecombe UTIL Sandro Mamukelashvili,,,
4113,5085103117,melvincali (16/20),0,324,C Bam Adebayo F Myron Gardner G Dru Smith PF Jalen Johnson PG CJ McCollum SF Ousmane Dieng SG Jaylen Brown UTIL Simone Fontecchio,,,
4113,5085121457,Scottyj316 (13/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125786,imrosebowl (1/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125787,imrosebowl (2/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125788,imrosebowl (3/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125789,imrosebowl (4/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125790,imrosebowl (5/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125791,imrosebowl (6/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125792,imrosebowl (7/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125793,imrosebowl (8/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125794,imrosebowl (9/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125795,imrosebowl (10/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125796,imrosebowl (11/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125797,imrosebowl (12/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125798,imrosebowl (13/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125799,imrosebowl (14/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125800,imrosebowl (15/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125801,imrosebowl (16/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125802,imrosebowl (17/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125803,imrosebowl (18/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125804,imrosebowl (19/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085125805,imrosebowl (20/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085186868,kingrotty (1/2),0,324,C Bam Adebayo F Ziaire Williams G Cameron Payne PF Julian Champagnie PG Davion Mitchell SF Jaime Jaquez Jr. SG Devin Booker UTIL Onyeka Okongwu,,,
4113,5085211315,Tarheels3 (20/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085269904,JayEeDoubleU (6/20),0,324,C Bam Adebayo F Jayson Tatum G Davion Mitchell PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Sandro Mamukelashvili,,,
4113,5085289420,Racing88 (2/5),0,324,C Bam Adebayo F Michael Porter Jr. G Kasparas Jakucionis PF Myron Gardner PG Quentin Grimes SF Dyson Daniels SG Jalen Green UTIL Daniel Gafford,,,
4113,5085327068,anthonym27 (1/3),0,324,C Khaman Maluach F Jabari Smith Jr. G De'Aaron Fox PF Myron Gardner PG Cameron Payne SF RJ Barrett SG Dyson Daniels UTIL Victor Wembanyama,,,
4113,5085386119,ccc0017 (19/20),0,324,C Bam Adebayo F Ousmane Dieng G Marcus Sasser PF Jalen Johnson PG Dru Smith SF Jaime Jaquez Jr. SG Nickeil Alexander-Walker UTIL Neemias Queta,,,
4113,5085404221,Zjustice819 (2/20),0,324,C Bam Adebayo F Myron Gardner G Reed Sheppard PF Ochai Agbaji PG Amen Thompson SF Kyle Kuzma SG Marcus Sasser UTIL Victor Wembanyama,,,
4113,5085423414,cubzfan747 (3/20),0,324,C Bam Adebayo F Jaime Jaquez Jr. G Kasparas Jakucionis PF Myron Gardner PG Dru Smith SF Ousmane Dieng SG Jaylen Brown UTIL Victor Wembanyama,,,
4113,5085423424,cubzfan747 (13/20),0,324,C Sandro Mamukelashvili F Jayson Tatum G Cooper Flagg PF Simone Fontecchio PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Stephon Castle UTIL Bam Adebayo,,,
4113,5085497508,benp34 (11/20),0,324,C Bam Adebayo F Simone Fontecchio G Kasparas Jakucionis PF Jalen Johnson PG Dru Smith SF Justin Champagnie SG Jaylen Brown UTIL De'Aaron Fox,,,
4113,5085508042,DJsPath23 (3/10),0,324,C Bam Adebayo F Jaime Jaquez Jr. G Collin Gillespie PF Myron Gardner PG Davion Mitchell SF Cooper Flagg SG Stephon Castle UTIL Sandro Mamukelashvili,,,
4113,5085513266,clathren (14/20),0,324,C Sandro Mamukelashvili F Jalen Johnson G Cooper Flagg PF Simone Fontecchio PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Bam Adebayo,,,
4113,5085530057,SkipMcCarthy (2/4),0,324,C Bam Adebayo F Danny Wolf G Devin Booker PF Myron Gardner PG Dru Smith SF Jaime Jaquez Jr. SG Cam Thomas UTIL Jalen Johnson,,,
4113,5085567300,joehalac (1/20),0,324,C Nic Claxton F Jalen Johnson G Dyson Daniels PF Simone Fontecchio PG Marcus Sasser SF Cam Spencer SG Quentin Grimes UTIL Bam Adebayo,,,
4113,5085571302,mikefhb1 (2/6),0,324,C Onyeka Okongwu F Kelly Oubre Jr. G Cooper Flagg PF Myron Gardner PG Nolan Traore SF Ousmane Dieng SG Pelle Larsson UTIL Bam Adebayo,,,
4113,5085639029,jweemy (2/2),0,324,C Daniel Gafford F Jalen Johnson G Daniss Jenkins PF Danny Wolf PG Nolan Traore SF Will Riley SG Cameron Payne UTIL Victor Wembanyama,,,
4113,5085645080,Spocker14 (13/20),0,324,C Bam Adebayo F Jalen Johnson G Dru Smith PF Simone Fontecchio PG Quentin Grimes SF Sam Hauser SG CJ McCollum UTIL PJ Washington,,,
4113,5085651671,sirdodger (10/20),0,324,C Bam Adebayo F Kelly Oubre Jr. G Kasparas Jakucionis PF Trendon Watford PG Quentin Grimes SF Jaime Jaquez Jr. SG Pelle Larsson UTIL VJ Edgecombe,,,
4113,5085656608,Johnny_Great (20/20),0,324,C Bam Adebayo F Jaime Jaquez Jr. G Kasparas Jakucionis PF Danny Wolf PG CJ McCollum SF Justin Champagnie SG Stephon Castle UTIL Kevin Durant,,,
4113,5085661153,IN-THE-MONEY (7/10),0,324,C Bam Adebayo F Jaylen Wells G Bub Carrington PF Noah Clowney PG Cameron Payne SF Pelle Larsson SG Duncan Robinson UTIL Cade Cunningham,,,
4113,5085662067,s.rangel2105 (4/5),0,324,C Neemias Queta F Keldon Johnson G Cam Thomas PF Scottie Barnes PG Cameron Payne SF Kevin Durant SG Dylan Harper UTIL Bam Adebayo,,,
4113,5085667667,muma_da_puma48 (9/12),0,324,C Victor Wembanyama F Jaime Jaquez Jr. G Dru Smith PF Danny Wolf PG Javon Small SF Zaccharie Risacher SG Quentin Grimes UTIL Bam Adebayo,,,
4113,5085671555,Grntdn581 (4/20),0,324,C Bam Adebayo F Myron Gardner G Jaylen Brown PF Simone Fontecchio PG Dru Smith SF Ousmane Dieng SG CJ McCollum UTIL Jalen Johnson,,,
4158,5085144383,minrobertson210 (11/20),0,323.75,C Bam Adebayo F Jalen Green G Ty Jerome PF Noah Clowney PG Davion Mitchell SF Kelly Oubre Jr. SG Quentin Grimes UTIL Jock Landale,,,
4158,5085149309,sosamightygg22 (3/20),0,323.75,C Bam Adebayo F Jalen Johnson G Dyson Daniels PF Myron Gardner PG Davion Mitchell SF Jaime Jaquez Jr. SG Cam Spencer UTIL Sandro Mamukelashvili,,,
4158,5085160056,idgaf19 (2/20),0,323.75,C Bam Adebayo F Simone Fontecchio G Devin Booker PF Jalen Johnson PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Marcus Sasser UTIL Nic Claxton,,,
4158,5085160059,idgaf19 (5/20),0,323.75,C Bam Adebayo F Simone Fontecchio G Kasparas Jakucionis PF Jalen Johnson PG Dru Smith SF Jaime Jaquez Jr. SG Devin Booker UTIL Nic Claxton,,,
4158,5085184460,akknowledge (4/16),0,323.75,C Bam Adebayo F Jalen Johnson G Dylan Harper PF Bilal Coulibaly PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Bub Carrington UTIL Jalen Green,,,
4158,5085186935,wesselman (4/20),0,323.75,C Marvin Bagley III F Jalen Johnson G Kasparas Jakucionis PF Simone Fontecchio PG Dru Smith SF Jaylen Brown SG Stephon Castle UTIL Bam Adebayo,,,
4158,5085228626,oltjpack (17/20),0,323.75,C Bam Adebayo F Kyle Kuzma G Davion Mitchell PF Giannis Antetokounmpo PG Kasparas Jakucionis SF Jaime Jaquez Jr. SG Quentin Grimes UTIL Sandro Mamukelashvili,,,
4158,5085247286,Taker1977 (5/20),0,323.75,C Bam Adebayo F Myron Gardner G Kasparas Jakucionis PF Jalen Johnson PG Nickeil Alexander-Walker SF Justin Champagnie SG Quentin Grimes UTIL Sandro Mamukelashvili,,,
4158,5085248828,bookert21 (18/20),0,323.75,C Bam Adebayo F Myron Gardner G Kasparas Jakucionis PF Simone Fontecchio PG Quentin Grimes SF Dyson Daniels SG VJ Edgecombe UTIL Jaylen Brown,,,
