Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
112,5086942728,rumrunner72 (10/20),0,345,C Wendell Carter Jr. F Olivier-Maxence Prosper G Brandon Williams PF Danny Wolf PG Javon Small SF Jaylen Wells SG Jalen Green UTIL Nikola Jokic,,Kyle Kuzma,PF,1.55%,13.75
112,5087106801,deajr0605 (2/20),0,345,C Wendell Carter Jr. F Olivier-Maxence Prosper G De'Aaron Fox PF Danny Wolf PG Javon Small SF Tristan da Silva SG Dylan Harper UTIL Nikola Jokic,,Andrew Nembhard,G,1.55%,29
115,5086848295,zandwich (15/20),0,344.75,C Nikola Jokic F Danny Wolf G Javon Small PF Trendon Watford PG Kasparas Jakucionis SF Jalen Green SG Stephon Castle UTIL Jaylen Wells,,CJ McCollum,PG,1.53%,22.5
115,5087250288,dairwalker (16/20),0,344.75,C Olivier-Maxence Prosper F Gregory Jackson G Dylan Harper PF Taylor Hendricks PG Javon Small SF Rayan Rupert SG Stephon Castle UTIL Nikola Jokic,,Ajay Mitchell,PG,1.51%,29
117,5087188032,Briancohen2 (10/20),0,344.5,C Danny Wolf F Rayan Rupert G Javon Small PF Taylor Hendricks PG Ben Saraf SF Jalen Green SG Stephon Castle UTIL Nikola Jokic,,Max Christie,SG,1.50%,18
117,5087207745,Racing88 (9/10),0,344.5,C Daniel Gafford F Jalen Green G De'Aaron Fox PF Paolo Banchero PG Javon Small SF Jaylen Wells SG Stephon Castle UTIL Rayan Rupert,,Taylor Hendricks,C,1.47%,41
119,5086772347,Schoey17 (10/20),0,344.25,C Nikola Jokic F Rayan Rupert G Kasparas Jakucionis PF Olivier-Maxence Prosper PG Andrew Nembhard SF Jaylen Wells SG Stephon Castle UTIL Javon Small,,PJ Washington,PF,1.47%,29
119,5086845500,pickens81 (13/20),0,344.25,C Nikola Jokic F Gregory Jackson G Jalen Green PF Josh Minott PG Ethan Thompson SF Jaylen Wells SG Desmond Bane UTIL Javon Small,,PJ Washington,F,1.46%,29
119,5087141392,3MrFINAO0,0,344.25,C Nikola Jokic F Devin Vassell G Javon Small PF Danny Wolf PG De'Aaron Fox SF Justin Edwards SG Stephon Castle UTIL Marvin Bagley III,,Jabari Walker,PF,1.46%,20.25
122,5087147645,MelBaez (5/20),0,344,C Nikola Jokic F Gregory Jackson G Javon Small PF Danny Wolf PG De'Aaron Fox SF Josh Minott SG Jalen Green UTIL Rayan Rupert,,Jalen Green,F,1.46%,52.75
123,5086929197,poo777 (1/20),0,343.75,C Danny Wolf F Josh Minott G Shai Gilgeous-Alexander PF Jabari Walker PG Kasparas Jakucionis SF Jalen Green SG Drake Powell UTIL Nikola Jokic,,Royce O'Neale,PF,1.43%,22.75
124,5086577934,Minlaian1000 (17/20),0,343.5,C Wendell Carter Jr. F Gregory Jackson G Jaylen Brown PF Josh Minott PG De'Aaron Fox SF Jaylen Wells SG Jalen Green UTIL Jalen Duren,,Devin Vassell,F,1.43%,29.25
124,5087088655,kaysizzle (12/20),0,343.5,C Wendell Carter Jr. F Jaylen Wells G Stephon Castle PF Olivier-Maxence Prosper PG Javon Small SF Jarace Walker SG Ethan Thompson UTIL Nikola Jokic,,Jalen Green,G,1.42%,52.75
124,5087159864,moldova (9/20),0,343.5,C Wendell Carter Jr. F Gregory Jackson G Javon Small PF Dominick Barlow PG Devin Booker SF Jaylen Wells SG Ethan Thompson UTIL Nikola Jokic,,Ousmane Dieng,SF,1.42%,-0.5
124,5087177068,HockeyCardsPlus (2/20),0,343.5,C Nikola Jokic F Olivier-Maxence Prosper G Javon Small PF Trendon Watford PG Kasparas Jakucionis SF Rayan Rupert SG Jalen Green UTIL Stephon Castle,,Jaylen Wells,UTIL,1.41%,36
128,5086577924,Minlaian1000 (7/20),0,343.25,C Daniel Gafford F Olivier-Maxence Prosper G Ajay Mitchell PF Danny Wolf PG Javon Small SF Josh Minott SG Jaylen Brown UTIL Nikola Jokic,,Davion Mitchell,PG,1.37%,30.25
129,5086753509,melvincali (18/20),0,343,C Olivier-Maxence Prosper F Gregory Jackson G Jalen Green PF Josh Minott PG Jalen Suggs SF Jabari Walker SG Devin Booker UTIL Jaylen Brown,,Jaylen Brown,F,1.36%,55.5
129,5087239804,JayMan8955,0,343,C Wendell Carter Jr. F Trendon Watford G Ben Saraf PF Olivier-Maxence Prosper PG Javon Small SF Jalen Green SG Stephon Castle UTIL Nikola Jokic,,Stephon Castle,UTIL,1.36%,64.25
131,5087129230,y2kFrog (6/20),0,342.75,C Marvin Bagley III F Gregory Jackson G Stephon Castle PF Jabari Walker PG Javon Small SF Josh Minott SG Desmond Bane UTIL Nikola Jokic,,Jamal Murray,UTIL,1.36%,53
132,5086577930,Minlaian1000 (13/20),0,342.5,C Danny Wolf F Gregory Jackson G Javon Small PF Josh Minott PG Collin Gillespie SF Tristan da Silva SG Jalen Green UTIL Nikola Jokic,,CJ McCollum,G,1.35%,22.5
132,5086979059,thatwasit (20/20),0,342.5,C Nikola Jokic F Olivier-Maxence Prosper G Ben Saraf PF Bilal Coulibaly PG Javon Small SF Tristan da Silva SG Jaylen Brown UTIL Marvin Bagley III,,Jaylin Williams,F,1.30%,14
132,5087017571,booradley5 (14/20),0,342.5,C Wendell Carter Jr. F Olivier-Maxence Prosper G De'Aaron Fox PF Jalen Johnson PG Javon Small SF Jahmai Mashack SG Stephon Castle UTIL Daniel Gafford,,Jay Huff,C,1.30%,18
132,5087137624,csvt2354 (4/20),0,342.5,C Wendell Carter Jr. F Dominick Barlow G De'Aaron Fox PF Trendon Watford PG Javon Small SF Rayan Rupert SG Stephon Castle UTIL Nikola Jokic,,Cade Cunningham,G,1.30%,37.75
136,5087199174,Bsaun32 (12/20),0,342.25,C Kel'el Ware F Gregory Jackson G Javon Small PF Josh Minott PG Devin Booker SF Jaylen Wells SG Ethan Thompson UTIL Nikola Jokic,,Kam Jones,SG,1.30%,13.25
137,5086915223,Zmerz (15/20),0,342,C Dominick Barlow F Desmond Bane G Dylan Harper PF Tristan da Silva PG Jalen Suggs SF Justin Edwards SG Stephon Castle UTIL Jalen Johnson,,Drake Powell,SG,1.30%,20.25
137,5086992724,Bergweiser (13/20),0,342,C Danny Wolf F Jaylen Brown G Baylor Scheierman PF Trendon Watford PG Kasparas Jakucionis SF Zaccharie Risacher SG Stephon Castle UTIL Nikola Jokic,,Corey Kispert,SG,1.29%,16.75
137,5087181530,Jerry860 (2/2),0,342,C Wendell Carter Jr. F Jaylen Brown G Ryan Rollins PF Danny Wolf PG Devin Booker SF Josh Minott SG Drake Powell UTIL Jalen Green,,Christian Braun,SG,1.28%,27.75
137,5087198145,bkayjac (5/20),0,342,C Nikola Jokic F Danny Wolf G Jaylen Brown PF Olivier-Maxence Prosper PG Javon Small SF Jalen Green SG Ethan Thompson UTIL Josh Minott,,Noah Clowney,PF,1.26%,19.5
141,5086963423,PLGMARCO (17/20),0,341.75,C Kel'el Ware F Jaylen Wells G Javon Small PF Trendon Watford PG Jalen Suggs SF Josh Minott SG Jalen Green UTIL Nikola Jokic,,Jalen Duren,UTIL,1.25%,33
141,5086970941,Beezy269 (5/20),0,341.75,C Kel'el Ware F Olivier-Maxence Prosper G Stephon Castle PF Gregory Jackson PG De'Aaron Fox SF Josh Minott SG Corey Kispert UTIL Nikola Jokic,,Wendell Carter Jr.,UTIL,1.25%,46.75
143,5086943227,Elwaysarmy (19/20),0,341.25,C Wendell Carter Jr. F Olivier-Maxence Prosper G Stephon Castle PF Gregory Jackson PG Javon Small SF Jabari Walker SG Jahmai Mashack UTIL Nikola Jokic,,Isaiah Joe,SG,1.24%,3.25
143,5086978321,smithbrandon7 (20/20),0,341.25,C Daniel Gafford F Olivier-Maxence Prosper G Javon Small PF Gregory Jackson PG Jalen Suggs SF Jaylen Wells SG Dylan Harper UTIL Nikola Jokic,,Tobias Harris,PF,1.23%,26.75
143,5087142968,cachedinar (17/20),0,341.25,C Olivier-Maxence Prosper F Rayan Rupert G Javon Small PF Gregory Jackson PG Davion Mitchell SF Jaylen Wells SG Stephon Castle UTIL Nikola Jokic,,Jonathan Kuminga,SF,1.21%,15.25
143,5087152047,Jaeleon4 (2/20),0,341.25,C Wendell Carter Jr. F Taylor Hendricks G Stephon Castle PF Trendon Watford PG Tre Johnson SF Zaccharie Risacher SG Desmond Bane UTIL Nikola Jokic,,Marcus Sasser,SG,1.17%,10.5
143,5087218795,solomex49 (13/20),0,341.25,C Olivier-Maxence Prosper F Taylor Hendricks G Jaylen Brown PF Danny Wolf PG Jamal Murray SF Jaylen Wells SG Stephon Castle UTIL Daniel Gafford,,Kobe Brown,PF,1.17%,12
143,5087250620,spendstermcg (1/5),0,341.25,C Nikola Jokic F Jaylen Wells G Ajay Mitchell PF Gregory Jackson PG Javon Small SF Rayan Rupert SG Stephon Castle UTIL Devin Vassell,,Julian Champagnie,SF,1.15%,18.75
149,5086909444,j12forheisman (2/20),0,341,C Kel'el Ware F Danny Wolf G Stephon Castle PF Trendon Watford PG Javon Small SF Josh Minott SG Jalen Green UTIL Nikola Jokic,,Devin Booker,G,1.14%,64.25
149,5087046058,RINO19 (20/20),0,341,C Kel'el Ware F Danny Wolf G Stephon Castle PF Trendon Watford PG Javon Small SF Josh Minott SG Jalen Green UTIL Nikola Jokic,,Payton Pritchard,UTIL,1.12%,25
149,5087097773,breton04092 (3/20),0,341,C Kel'el Ware F Danny Wolf G Stephon Castle PF Trendon Watford PG Javon Small SF Josh Minott SG Jalen Green UTIL Nikola Jokic,,Keldon Johnson,SG,1.12%,20.75
149,5087141974,jdmarc (9/20),0,341,C Kel'el Ware F Danny Wolf G Stephon Castle PF Trendon Watford PG Javon Small SF Josh Minott SG Jalen Green UTIL Nikola Jokic,,Trendon Watford,UTIL,1.08%,11.5
153,5087047667,jesyjames (9/20),0,340.75,C Danny Wolf F Jaylen Brown G Javon Small PF Taylor Hendricks PG Devin Booker SF Rayan Rupert SG Jalen Green UTIL Daniel Gafford,,Taylor Hendricks,PF,1.06%,41
153,5087149735,thackspaz (7/20),0,340.75,C Nikola Jokic F Gregory Jackson G Javon Small PF PJ Washington PG Ethan Thompson SF Justin Edwards SG Jalen Green UTIL De'Aaron Fox,,Noah Clowney,F,1.04%,19.5
155,5087017540,david_vicknair (3/3),0,340.5,C Daniel Gafford F Rayan Rupert G Jalen Green PF Olivier-Maxence Prosper PG De'Aaron Fox SF Devin Vassell SG Jahmai Mashack UTIL Nikola Jokic,,Cameron Payne,G,1.03%,19.25
155,5087234103,meyers2305 (1/20),0,340.5,C Nikola Jokic F Gregory Jackson G De'Aaron Fox PF Danny Wolf PG Javon Small SF Josh Minott SG Stephon Castle UTIL Luke Kornet,,Cooper Flagg,UTIL,1.03%,32.5
157,5086989413,charlesrayallday (5/20),0,340.25,C Nikola Jokic F Danny Wolf G De'Aaron Fox PF Trendon Watford PG Javon Small SF Josh Minott SG Stephon Castle UTIL Gregory Jackson,,Nickeil Alexander-Walker,G,1.03%,29.5
157,5087056957,LeanWeen (4/20),0,340.25,C Nikola Jokic F Danny Wolf G De'Aaron Fox PF Trendon Watford PG Javon Small SF Josh Minott SG Stephon Castle UTIL Gregory Jackson,,Pelle Larsson,SG,1.02%,47
157,5087137625,csvt2354 (5/20),0,340.25,C Nikola Jokic F Danny Wolf G De'Aaron Fox PF Trendon Watford PG Javon Small SF Josh Minott SG Stephon Castle UTIL Gregory Jackson,,Nic Claxton,UTIL,1.01%,16
157,5087162019,deez516 (11/20),0,340.25,C Wendell Carter Jr. F Danny Wolf G Javon Small PF Paolo Banchero PG Kasparas Jakucionis SF Jalen Green SG Stephon Castle UTIL De'Aaron Fox,,Jahmai Mashack,SF,0.99%,26
161,5087017564,booradley5 (7/20),0,340,C Wendell Carter Jr. F Olivier-Maxence Prosper G Javon Small PF Danny Wolf PG Jalen Suggs SF Jalen Green SG Ethan Thompson UTIL Nikola Jokic,,Will Riley,SF,0.98%,16.25
161,5087077925,bluepride27 (7/20),0,340,C Nikola Jokic F Rayan Rupert G Jamal Murray PF Josh Minott PG Javon Small SF Jaylen Wells SG Jahmai Mashack UTIL Gregory Jackson,,Jalen Johnson,UTIL,0.98%,50.75
161,5087128100,Mdumblewski (16/20),0,340,C Nikola Jokic F Jaylen Wells G Ajay Mitchell PF Olivier-Maxence Prosper PG Javon Small SF Rayan Rupert SG Stephon Castle UTIL Gregory Jackson,,Ousmane Dieng,F,0.98%,-0.5
161,5087250621,spendstermcg (2/5),0,340,C Nikola Jokic F Gregory Jackson G Ajay Mitchell PF Olivier-Maxence Prosper PG Javon Small SF Jaylen Wells SG Stephon Castle UTIL Rayan Rupert,,Kyle Kuzma,F,0.97%,13.75
165,5086871231,jimlexxx (5/20),0,339.75,C Olivier-Maxence Prosper F Taylor Hendricks G Javon Small PF Gregory Jackson PG Kasparas Jakucionis SF Rayan Rupert SG Jalen Green UTIL Nikola Jokic,,Naji Marshall,G,0.97%,16
165,5086893223,sportsfanatic89 (12/20),0,339.75,C Nikola Jokic F Rayan Rupert G Javon Small PF Gregory Jackson PG Kasparas Jakucionis SF Justin Edwards SG Ethan Thompson UTIL Shai Gilgeous-Alexander,,Baylor Scheierman,SG,0.96%,28.25
165,5087119981,therizzo (3/20),0,339.75,C Olivier-Maxence Prosper F Gregory Jackson G Jahmai Mashack PF Tristan da Silva PG Javon Small SF Rayan Rupert SG Jalen Green UTIL Nikola Jokic,,Jalen Suggs,G,0.95%,49
165,5087132263,Ocin_D_Clown (9/20),0,339.75,C Taylor Hendricks F Gregory Jackson G Jahmai Mashack PF Olivier-Maxence Prosper PG Javon Small SF Jaylen Wells SG Jalen Green UTIL Nikola Jokic,,Quentin Grimes,PG,0.95%,28.25
165,5087133291,ayt1688 (3/20),0,339.75,C Wendell Carter Jr. F Rayan Rupert G Jaylen Brown PF Josh Minott PG Javon Small SF Jarace Walker SG Ethan Thompson UTIL Nikola Jokic,,Christian Braun,G,0.94%,27.75
165,5087197979,BDH23,0,339.75,C Nikola Jokic F Will Riley G Marcus Sasser PF Tristan da Silva PG Ajay Mitchell SF Jalen Green SG Stephon Castle UTIL Dylan Harper,,Quentin Grimes,SG,0.94%,28.25
165,5087264585,shanemoore27 (13/20),0,339.75,C Nikola Jokic F Trendon Watford G Javon Small PF Kobe Brown PG Devin Booker SF Justin Edwards SG Jalen Green UTIL Jaylen Wells,,Trae Young,PG,0.93%,27.75
172,5086577937,Minlaian1000 (20/20),0,339.5,C Daniel Gafford F Rayan Rupert G Stephon Castle PF Giannis Antetokounmpo PG Jalen Suggs SF Tristan da Silva SG Cameron Payne UTIL Taylor Hendricks,,Luke Kornet,UTIL,0.93%,11.75
172,5086842193,apforadori (1/5),0,339.5,C Marvin Bagley III F Olivier-Maxence Prosper G Stephon Castle PF Danny Wolf PG Javon Small SF Josh Minott SG Desmond Bane UTIL Nikola Jokic,,Julian Champagnie,PF,0.91%,18.75
172,5086858304,bglover14 (11/20),0,339.5,C Olivier-Maxence Prosper F Trendon Watford G Stephon Castle PF Dominick Barlow PG Javon Small SF Jaylen Wells SG Jalen Green UTIL Nikola Jokic,,Zaccharie Risacher,SF,0.91%,39.25
172,5086921316,korhashamo (1/20),0,339.5,C Olivier-Maxence Prosper F Trendon Watford G Stephon Castle PF Dominick Barlow PG Javon Small SF Jaylen Wells SG Jalen Green UTIL Nikola Jokic,,Chet Holmgren,PF,0.90%,25.25
172,5087047827,TheGuru2424 (12/20),0,339.5,C Olivier-Maxence Prosper F Gregory Jackson G Javon Small PF Danny Wolf PG Kasparas Jakucionis SF Jaylen Wells SG Stephon Castle UTIL Nikola Jokic,,Brandon Williams,SG,0.88%,36.5
172,5087056960,LeanWeen (7/20),0,339.5,C Marvin Bagley III F Olivier-Maxence Prosper G Stephon Castle PF Danny Wolf PG Javon Small SF Josh Minott SG Desmond Bane UTIL Nikola Jokic,,Jamal Murray,PG,0.87%,53
172,5087171503,jnorox (13/16),0,339.5,C Dominick Barlow F Olivier-Maxence Prosper G De'Aaron Fox PF Trendon Watford PG Jamal Murray SF Tristan da Silva SG Devin Booker UTIL Stephon Castle,,Devin Vassell,UTIL,0.84%,29.25
172,5087240715,kearg24 (16/20),0,339.5,C Dominick Barlow F Olivier-Maxence Prosper G Stephon Castle PF Trendon Watford PG Javon Small SF Jaylen Wells SG Jalen Green UTIL Nikola Jokic,,Paolo Banchero,UTIL,0.83%,38
172,5087254512,profhit (16/20),0,339.5,C Olivier-Maxence Prosper F Gregory Jackson G Javon Small PF Danny Wolf PG Kasparas Jakucionis SF Jaylen Wells SG Stephon Castle UTIL Nikola Jokic,,Jaylin Williams,UTIL,0.81%,14
181,5086577920,Minlaian1000 (3/20),0,339.25,C Danny Wolf F Gregory Jackson G Dylan Harper PF Olivier-Maxence Prosper PG Javon Small SF Josh Minott SG Devin Booker UTIL Nikola Jokic,,Bilal Coulibaly,SF,0.81%,47.75
181,5086628804,taka082576 (16/20),0,339.25,C Nikola Jokic F Zaccharie Risacher G Jalen Suggs PF Danny Wolf PG Javon Small SF Justin Edwards SG Desmond Bane UTIL Ajay Mitchell,,Tre Johnson,G,0.81%,11.75
183,5087145408,DivineGlory (15/20),0,339,C Kel'el Ware F Taylor Hendricks G Dylan Harper PF Olivier-Maxence Prosper PG Javon Small SF Rayan Rupert SG Stephon Castle UTIL Nikola Jokic,,Julian Champagnie,F,0.80%,18.75
183,5087147658,MelBaez (18/20),0,339,C Nikola Jokic F Gregory Jackson G Ajay Mitchell PF Trendon Watford PG Javon Small SF Tristan da Silva SG Stephon Castle UTIL Olivier-Maxence Prosper,,Ochai Agbaji,SG,0.80%,0
183,5087220611,NATION81 (1/2),0,339,C Daniel Gafford F Zaccharie Risacher G Ajay Mitchell PF Danny Wolf PG Javon Small SF Rayan Rupert SG Jaylen Brown UTIL Nikola Jokic,,Dylan Harper,UTIL,0.80%,28.75
186,5087018033,GQ1NYC (7/20),0,338.75,C Marvin Bagley III F Olivier-Maxence Prosper G Stephon Castle PF Trendon Watford PG Javon Small SF Jaylen Wells SG Jalen Green UTIL Nikola Jokic,,Luke Kornet,C,0.80%,11.75
186,5087047669,jesyjames (11/20),0,338.75,C Daniel Gafford F Gregory Jackson G Kasparas Jakucionis PF Jabari Walker PG Devin Booker SF Rayan Rupert SG Jalen Green UTIL Shai Gilgeous-Alexander,,Keldon Johnson,F,0.80%,20.75
186,5087162022,deez516 (14/20),0,338.75,C Wendell Carter Jr. F Jaylen Wells G Javon Small PF Paolo Banchero PG Kasparas Jakucionis SF Jahmai Mashack SG Stephon Castle UTIL Jaylen Brown,,Jonathan Kuminga,PF,0.78%,15.25
186,5087171252,thomasgore (5/20),0,338.75,C Wendell Carter Jr. F Danny Wolf G Javon Small PF Trendon Watford PG Kasparas Jakucionis SF Jaylen Wells SG Devin Booker UTIL Nikola Jokic,,Ajay Mitchell,UTIL,0.78%,29
190,5086942721,rumrunner72 (3/20),0,338.5,C Wendell Carter Jr. F Olivier-Maxence Prosper G De'Aaron Fox PF Danny Wolf PG Javon Small SF Jaylen Wells SG Brandon Williams UTIL Nikola Jokic,,Dylan Harper,PG,0.78%,28.75
190,5087001232,mindofnostrezz (16/20),0,338.5,C Nikola Jokic F Olivier-Maxence Prosper G Javon Small PF Gregory Jackson PG De'Aaron Fox SF Jaylen Wells SG Dylan Harper UTIL Daniel Gafford,,Onyeka Okongwu,UTIL,0.78%,36.25
190,5087106551,bryanbigbets (8/20),0,338.5,C Kel'el Ware F Justin Edwards G Stephon Castle PF Olivier-Maxence Prosper PG Devin Booker SF Kobe Brown SG Ethan Thompson UTIL Nikola Jokic,,VJ Edgecombe,G,0.78%,18.75
190,5087177633,mvpkg (1/20),0,338.5,C Nikola Jokic F Rayan Rupert G Pelle Larsson PF Danny Wolf PG Javon Small SF Jaylen Wells SG Jalen Green UTIL Gregory Jackson,,Pelle Larsson,SF,0.77%,47
194,5087001219,mindofnostrezz (3/20),0,338.25,C Daniel Gafford F Julian Champagnie G Ajay Mitchell PF Gregory Jackson PG Javon Small SF Rayan Rupert SG Stephon Castle UTIL Nikola Jokic,,Baylor Scheierman,G,0.77%,28.25
194,5087191747,SpeedRacer101 (20/20),0,338.25,C Olivier-Maxence Prosper F Jaylen Wells G Jahmai Mashack PF Trendon Watford PG De'Aaron Fox SF Justin Edwards SG Devin Booker UTIL Nikola Jokic,,Payton Pritchard,PG,0.76%,25
194,5087194208,Flawlessjoc (15/20),0,338.25,C Taylor Hendricks F Giannis Antetokounmpo G Davion Mitchell PF Danny Wolf PG De'Aaron Fox SF Justin Edwards SG Jalen Green UTIL Stephon Castle,,Oso Ighodaro,C,0.76%,24.25
197,5087052842,SkipMcCarthy (6/20),0,338,C Nikola Jokic F Jaylen Wells G Javon Small PF Danny Wolf PG Kam Jones SF Rayan Rupert SG Jalen Green UTIL Stephon Castle,,Terance Mann,SG,0.75%,12
197,5087153472,ByronCenter (3/4),0,338,C Nikola Jokic F Zaccharie Risacher G Kam Jones PF Tristan da Silva PG Javon Small SF Rayan Rupert SG Cameron Payne UTIL Devin Booker,,Pelle Larsson,G,0.75%,47
199,5087020936,kevo5454 (15/20),0,337.75,C Daniel Gafford F Trendon Watford G Stephon Castle PF Taylor Hendricks PG Ben Saraf SF Jaylen Wells SG Desmond Bane UTIL Nikola Jokic,,Duncan Robinson,SG,0.73%,31.5
199,5087162016,deez516 (8/20),0,337.75,C Wendell Carter Jr. F Olivier-Maxence Prosper G Jamal Murray PF Tristan da Silva PG Devin Booker SF Desmond Bane SG Kam Jones UTIL Daniel Gafford,,Josh Minott,PF,0.71%,42.25
199,5087209914,jkandell78 (6/20),0,337.75,C Marvin Bagley III F Paolo Banchero G De'Aaron Fox PF Tristan da Silva PG Javon Small SF Jalen Green SG Stephon Castle UTIL Olivier-Maxence Prosper,,Alexandre Sarr,UTIL,0.70%,35
202,5087138559,MastaMinCash (2/20),0,337.5,C Nikola Jokic F Jaylen Wells G Javon Small PF Trendon Watford PG Kasparas Jakucionis SF Rayan Rupert SG Stephon Castle UTIL Desmond Bane,,Will Riley,PF,0.70%,16.25
202,5087202255,clathren (3/20),0,337.5,C Nikola Jokic F Jaylen Wells G Javon Small PF Trendon Watford PG Kasparas Jakucionis SF Rayan Rupert SG Desmond Bane UTIL Stephon Castle,,Brandon Williams,G,0.70%,36.5
202,5087256011,Jujujbee5454 (4/20),0,337.5,C Olivier-Maxence Prosper F Tristan da Silva G Jahmai Mashack PF Noah Clowney PG De'Aaron Fox SF Rayan Rupert SG Jalen Green UTIL Nikola Jokic,,Collin Gillespie,UTIL,0.70%,21.25
205,5086901899,PhilipTMatthews (2/20),0,337.25,C Wendell Carter Jr. F Jaylen Wells G De'Aaron Fox PF Trendon Watford PG Javon Small SF Josh Minott SG Nickeil Alexander-Walker UTIL Nikola Jokic,,Tre Johnson,PG,0.70%,11.75
205,5086901901,PhilipTMatthews (4/20),0,337.25,C Danny Wolf F Olivier-Maxence Prosper G De'Aaron Fox PF Trendon Watford PG Javon Small SF Josh Minott SG Stephon Castle UTIL Nikola Jokic,,Keldon Johnson,SF,0.69%,20.75
205,5086904774,theREVENGEkid (12/20),0,337.25,C Nikola Jokic F Jaylen Wells G Stephon Castle PF Olivier-Maxence Prosper PG Javon Small SF Desmond Bane SG Ethan Thompson UTIL Rayan Rupert,,Giannis Antetokounmpo,UTIL,0.68%,45.5
205,5086957670,Houli208 (4/6),0,337.25,C Onyeka Okongwu F Royce O'Neale G Duncan Robinson PF Tristan da Silva PG Devin Booker SF Bilal Coulibaly SG Jaylen Brown UTIL Ajay Mitchell,,Corey Kispert,G,0.67%,16.75
205,5086988889,SteveAvery (6/20),0,337.25,C Nikola Jokic F Rayan Rupert G Javon Small PF Olivier-Maxence Prosper PG Ethan Thompson SF Jaylen Wells SG Desmond Bane UTIL Stephon Castle,,Bam Adebayo,UTIL,0.66%,35
205,5087045065,djdog09 (4/8),0,337.25,C Wendell Carter Jr. F Gregory Jackson G Javon Small PF Dominick Barlow PG Ben Saraf SF Josh Minott SG Jaylen Brown UTIL Nikola Jokic,,Simone Fontecchio,F,0.66%,12.5
205,5087106804,deajr0605 (5/20),0,337.25,C Wendell Carter Jr. F Olivier-Maxence Prosper G Dylan Harper PF Danny Wolf PG Javon Small SF Jaylen Wells SG Jalen Green UTIL Nikola Jokic,,Marcus Sasser,G,0.66%,10.5
205,5087159875,moldova (20/20),0,337.25,C Daniel Gafford F Gregory Jackson G Ajay Mitchell PF Danny Wolf PG Javon Small SF Jaylen Wells SG Jalen Green UTIL Nikola Jokic,,Jalen Wilson,PF,0.65%,7
205,5087171176,KushedGod (18/20),0,337.25,C Marvin Bagley III F Olivier-Maxence Prosper G Christian Braun PF Gregory Jackson PG De'Aaron Fox SF Josh Minott SG Jalen Green UTIL Nikola Jokic,,Bilal Coulibaly,PF,0.64%,47.75
214,5086766338,jkoshuta (14/20),0,337,C Marvin Bagley III F Trendon Watford G Javon Small PF Danny Wolf PG Devin Booker SF Josh Minott SG Jalen Green UTIL Nikola Jokic,,Cam Spencer,SG,0.64%,0
